Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
874,aching,feeling,2004,MOV,The Scare Hole,"lambs to the way of the flesh, and only a woman knows that warm aching feeling deep inside. - Am I right? - No. And she'll","lambs to the way of the flesh, and only a woman knows that warm aching feeling deep inside. - Am I right? - No. And she'll",271dca1b316b7c1ff6217ac75ad16a59
875,aching,feeling,2002,MAG,TodaysParent,"pregnancy seem to "" waddle "" when they walk. Sometimes these changes cause an aching feeling in your hips or at the pubic bone. Braxton Hicks contractions: In","pregnancy seem to "" waddle "" when they walk. Sometimes these changes cause an aching feeling in your hips or at the pubic bone. Braxton Hicks contractions: In",cf977af9b9bd4e8288b2f2be7db13ab5
876,aching,feeling,1993,FIC,FeministStud,"The next, you've got a sore throat. Then you get a slight aching feeling all over, and your stomach starts churning... well that's","The next, you've got a sore throat. Then you get a slight aching feeling all over, and your stomach starts churning... well that's",24b98e0b41a373ea724f609d88140bfb
877,achy,feeling,2019,SPOK,NBC_Today,". AL-ROKER) : Oh. HODA-KOTB) : All right. Then, you know that achy feeling in your back or maybe your shoulders -- CARSON-DALY) : Yep. HODA-KOTB) :",". AL-ROKER) : Oh. HODA-KOTB) : All right. Then, you know that achy feeling in your back or maybe your shoulders -- CARSON-DALY) : Yep. HODA-KOTB) :",1790fc85f09ca2d24e2c5c851e17b722
878,achy,feeling,2019,TV,The Goldbergs,"JTP. JTP. - JTP. - JTP. I just don't know when the achy feeling in my heart place is gon na go away. Soon enough, pal","JTP. JTP. - JTP. - JTP. I just don't know when the achy feeling in my heart place is gon na go away. Soon enough, pal",0377a8421cce015ec87a4003eb7e2a77
879,achy,feeling,2012,WEB,zocdoc.com,have appendicitis for a long period of time? # I? ve had an achy feeling in my abdomen for around two weeks. It won? t go away,have appendicitis for a long period of time? # I? ve had an achy feeling in my abdomen for around two weeks. It won? t go away,bbd551513b19e06b36e561d28736f705
880,achy,feeling,2012,WEB,fanfiction.net,"around her nipple before suckling it into his mouth and drawing deep, making the achy feeling between Elena's thighs pulse with each and every soft tug of his lips","around her nipple before suckling it into his mouth and drawing deep, making the achy feeling between Elena's thighs pulse with each and every soft tug of his lips",07bb27a35d9770b376b41b141bde4206
881,achy,feeling,2004,FIC,LiteraryRev,"kindness of something given, he dares close his eyes like others. # The achy feeling in his head is now soothed, his eyes rested, and he asks","kindness of something given, he dares close his eyes like others. # The achy feeling in his head is now soothed, his eyes rested, and he asks",0869d2a2e014e93770ec6fd5c1c06dbc
882,achy,feeling,2001,TV,Gilmore Girls,Same here. - It's like a vicious circle. - It's an achy feeling. - Like withdrawal pains. Totally distracting. And completely wonderful. I,Same here. - It's like a vicious circle. - It's an achy feeling. - Like withdrawal pains. Totally distracting. And completely wonderful. I,8a641ac571c443abf9c24e3ee1c52f39
883,achy,feeling,2000,MAG,TIME,"when he plops down between the woman and her husband, I start getting that achy feeling in my joints and back. I especially love his sneering crack about soup","when he plops down between the woman and her husband, I start getting that achy feeling in my joints and back. I especially love his sneering crack about soup",d6fef8f600210af1208243aeb4c5e60b
884,achy,feeling,1990,FIC,Bk:WorldlyWidow,"in love with her husband, she was totally confused by the lush sensations and achy feelings Dalmar could evoke so effortlessly with one word, one soft look, an","in love with her husband, she was totally confused by the lush sensations and achy feelings Dalmar could evoke so effortlessly with one word, one soft look, an",a3639c22b15532378343f625da8b4556
885,agonizing,feeling,2014,FIC,NewEnglandRev,"love accurately, and it's hardly possible to describe this tender, joyous, agonizing feeling, and no one who has ever experienced it would want to try to","love accurately, and it's hardly possible to describe this tender, joyous, agonizing feeling, and no one who has ever experienced it would want to try to",83886f94390bdbd321cb7519672a187c
886,agonizing,feeling,2013,ACAD,CanadianLiterature,"to write in the period. These poems articulate, often quite frankly, the agonizing feeling of creative impasse: "" My mind rustles the pages of books / for","to write in the period. These poems articulate, often quite frankly, the agonizing feeling of creative impasse: "" My mind rustles the pages of books / for",96e73af3dc49919714836a6be6e61588
887,agonizing,feeling,2000,FIC,CanadianFict,". I remembered walking into the clubs myself, long ago, remembered that sudden agonizing feeling when I realized that I still had not connected. Everyone else in the",". I remembered walking into the clubs myself, long ago, remembered that sudden agonizing feeling when I realized that I still had not connected. Everyone else in the",1f300294aea4bd417217901325a16cd5
888,agonizing,feeling,1992,MOV,Bram Stoker's Dracula,"Sleepwalking. My soul... It seemed to leave my body. There was this agonizing feeling. - I started shaking. - It's all right, you're","Sleepwalking. My soul... It seemed to leave my body. There was this agonizing feeling. - I started shaking. - It's all right, you're",ff690793c50a9ce3c9e41b3acacc3ee8
889,powerful,effect,2019,SPOK,PBS_Newshour,"believed? EMILY-BAZELON) : Right. I mean, I think that still has a powerful effect. Soraya is right about this new language that we have and the way","believed? EMILY-BAZELON) : Right. I mean, I think that still has a powerful effect. Soraya is right about this new language that we have and the way",8e1478ff882251d2dcc83360f9031893
890,powerful,effect,2019,MAG,The Atlantic,"is diluted with fillers, which induces some users to seek out the much more powerful effects of fentanyl, says Kristen Marshall, the manager of the DOPE Project.","is diluted with fillers, which induces some users to seek out the much more powerful effects of fentanyl, says Kristen Marshall, the manager of the DOPE Project.",e14021979e8f88254a9379dee64b4a3f
891,powerful,effect,2019,NEWS,Baltimore Sun,"-- performed "" America the Beautiful "" as a duet, merging their voices to powerful effect at the close.       70480588 # WASHINGTON --","-- performed "" America the Beautiful "" as a duet, merging their voices to powerful effect at the close. 70480588 # WASHINGTON --",fdb845fa69f6b6662cfeb7d02361f074
892,powerful,effect,2019,ACAD,Journal of Illustration,"ornamental use of these textures goes largely unnoticed and unquestioned in contemporary illustration despite its powerful effects. However, through this initial written and illustrated interrogation of this practice,","ornamental use of these textures goes largely unnoticed and unquestioned in contemporary illustration despite its powerful effects. However, through this initial written and illustrated interrogation of this practice,",4d3c7d84b02d95edcdf5cf05aa1080b8
893,powerful,effect,2018,SPOK,PBS_Newshour,"and who were continually promoted in spite of that. And that does have a powerful effect on corporate culture. We talk to, in this story, multiple experts","and who were continually promoted in spite of that. And that does have a powerful effect on corporate culture. We talk to, in this story, multiple experts",b4694771c385d4d109da2c83ac2f5c9e
894,powerful,effect,2018,FIC,The Literary Review,"the answer I'd expect from a homo-loving queer. # My taunt had a powerful effect on Lester. Not only did he have a shitty name, but his","the answer I'd expect from a homo-loving queer. # My taunt had a powerful effect on Lester. Not only did he have a shitty name, but his",bd9c4f50e3944ce41422c92077f4e215
895,powerful,effect,2018,ACAD,"... Feminism, Theory, Technoscience",to legitimate power relations in the social sphere. Combining feminist STS research on the powerful effects of images with a feminist materialist perspective opens up a space for critically assessing,to legitimate power relations in the social sphere. Combining feminist STS research on the powerful effects of images with a feminist materialist perspective opens up a space for critically assessing,ba8af6aaa9a3a931e48a45f195b20f12
896,powerful,effect,2018,ACAD,Church History,"bloodline of Israel who converted to Mormonism, there would “ be more of a powerful effect upon the body ” and an effect “ visible to the eye. ”","bloodline of Israel who converted to Mormonism, there would "" be more of a powerful effect upon the body "" and an effect "" visible to the eye. """,19723a21c5cb8f319ee3aaaa5a2eb6b1
897,powerful,effect,2018,ACAD,Arab Studies Quarterly,"they acquired from the West for social engineering in Turkey, the academicians had a powerful effect on Islamist thought because of their attitude toward the public as the ignorant to","they acquired from the West for social engineering in Turkey, the academicians had a powerful effect on Islamist thought because of their attitude toward the public as the ignorant to",2f3ddc03264dc4bc131c74ca6d735a0e
898,powerful,effect,2017,FIC,Highlights for Children,"Bill had eaten nothing but prickly pears his whole life, that biscuit had a powerful effect on him. A slow smile started to grow on his face, and","Bill had eaten nothing but prickly pears his whole life, that biscuit had a powerful effect on him. A slow smile started to grow on his face, and",c0b792d97b4149d96f42750cade30c7f
899,powerful,effect,2017,MAG,Scientific American,"body, without any delving into the life history of the patient, ECT's powerful effects raise questions about what mental illness is, and what kind of psychiatry is","body, without any delving into the life history of the patient, ECT's powerful effects raise questions about what mental illness is, and what kind of psychiatry is",e47546306514e453b0bdfc22ed113071
900,powerful,effect,2017,NEWS,New York Times,"how to avoid such discriminatory policies. Beyond that, the data has had a powerful effect on researchers wo have begun looking into the roots of this serious problem.","how to avoid such discriminatory policies. Beyond that, the data has had a powerful effect on researchers wo have begun looking into the roots of this serious problem.",78fe66e749fe2a9941d98fe7fee2ca2d
901,powerful,effect,2017,ACAD,Film History,"echoing Gregory's "" coincidence ""), this "" custom "" has a tremendously powerful effect on the viewer: "" we use a rectangular form because, being conventional","echoing Gregory's "" coincidence ""), this "" custom "" has a tremendously powerful effect on the viewer: "" we use a rectangular form because, being conventional",71fe10ccf26c7dd1131f2fa5230fdce1
902,powerful,effect,2016,SPOK,NPR_FreshAir,"signs something, just simply indicating something or saying something off hand can have a powerful effect. the best example of that based on the research for this piece was","signs something, just simply indicating something or saying something off hand can have a powerful effect. the best example of that based on the research for this piece was",d3fdf32cc564247a8ede7b0df5ceb89e
903,powerful,effect,2016,SPOK,NPR: Hidden Brain,"of sports, and that makes sense. But winning and losing can also have powerful effects in many other domains of life. Lamar Pierce at Washington University in St.","of sports, and that makes sense. But winning and losing can also have powerful effects in many other domains of life. Lamar Pierce at Washington University in St.",8b0935c88a54fa51dfd28a87790f1b01
904,powerful,effect,2016,ACAD,Iowa Law Review,"a mock "" jury "" decision. # Our study confirmed that anchoring has a powerful effect on damages, and a small negative effect on liability determinations. However,","a mock "" jury "" decision. # Our study confirmed that anchoring has a powerful effect on damages, and a small negative effect on liability determinations. However,",5bb299539d685897b3cb6a712bcda740
905,powerful,effect,2016,ACAD,Iowa Law Review,"IMPLICATIONS # Like previous studies, our study found that anchoring effects had an extremely powerful effect on juries. The plaintiff was able to dramatically increase its potential recovery by","IMPLICATIONS # Like previous studies, our study found that anchoring effects had an extremely powerful effect on juries. The plaintiff was able to dramatically increase its potential recovery by",72586ad126451505e134d8bcf21cb43b
906,powerful,effect,2016,ACAD,Columbia Law Review,"with the Columbia Law Review) ("" Taken together, these rulings have a powerful effect. They mean that the officer who shot Michael Brown and the City of","with the Columbia Law Review) ("" Taken together, these rulings have a powerful effect. They mean that the officer who shot Michael Brown and the City of",41ff177cb7556fec3ee11d5cfd096265
907,powerful,effect,2016,ACAD,Political Research Q,suggest that gender's effect on the general scale is driven primarily by gender's powerful effect on support for a higher minimum wage. # Discussion and Conclusion # In,suggest that gender's effect on the general scale is driven primarily by gender's powerful effect on support for a higher minimum wage. # Discussion and Conclusion # In,ffa0065a3319b0c79dc727a2837d2d1a
908,powerful,effect,2016,ACAD,Asian Music,"extreme duration of the performance, and the gradual tempo increase contributed to producing a powerful effect on the audience. This performance was unlike other melas and mahotsavs that I","extreme duration of the performance, and the gradual tempo increase contributed to producing a powerful effect on the audience. This performance was unlike other melas and mahotsavs that I",b07501f3fdd5f6ab9552ab5d2f542746
909,powerful,effect,2016,ACAD,The Lancet,"did not contain enough active ingredient. # Introduction # Medicines are complex products with powerful effects, which can be enormously helpful or disastrously harmful. Likewise, medicine safety","did not contain enough active ingredient. # Introduction # Medicines are complex products with powerful effects, which can be enormously helpful or disastrously harmful. Likewise, medicine safety",6360af6f7a6e02993167ba8f7de42da0
910,powerful,effect,2016,MOV,...s 9/11 Flag: Rise from the Ashes,""" Star of America. ""?? - Seeing that flag clearly had a powerful effect on Monica, and her eyewitness testimony is invaluable, but we want to",""" Star of America. ""?? - Seeing that flag clearly had a powerful effect on Monica, and her eyewitness testimony is invaluable, but we want to",7f536fb35eb1769ae983754ee0c63d91
911,powerful,effect,2015,NEWS,Denver,"deduction with a new refundable credit, around $2,000. And that has a pretty powerful effect on helping low income people in particular. So it's very progressive in","deduction with a new refundable credit, around $2,000. And that has a pretty powerful effect on helping low income people in particular. So it's very progressive in",bb70a6a4cc4d069c5b5fc06c9fd32041
912,powerful,effect,2012,WEB,edge.org,". Parental values such as generosity, ambition, materialism, anti-materialism, etc have powerful effects on children. True, children may react against their parents' values.",". Parental values such as generosity, ambition, materialism, anti-materialism, etc have powerful effects on children. True, children may react against their parents' values.",cf81c3988f9b87fa997516be7bb323f2
913,powerful,effect,2012,WEB,space.com,"after visible signs of the storm started to fade, infrared measurements continued to reveal powerful effects at work in Saturn's stratosphere. CREDIT: NASA/JPL-Caltech/Space Science Institute # Saturn","after visible signs of the storm started to fade, infrared measurements continued to reveal powerful effects at work in Saturn's stratosphere. CREDIT: NASA/JPL-Caltech/Space Science Institute # Saturn",c651ec2d4536fb47812d1096dc9bf92c
914,powerful,effect,2012,WEB,jihadwatch.org,"Qur'an, the Hadith, the Sira really does exist, really does have a powerful effect, an amazing effect, on the minds of the vast majority of Muslims","Qur'an, the Hadith, the Sira really does exist, really does have a powerful effect, an amazing effect, on the minds of the vast majority of Muslims",9127f7c98e14b227f0c6c4c73eec3070
915,powerful,effect,2012,WEB,...icanconservative.com (1),it's a mistake to think this is not going to have a fairly powerful effect in stimulating economic activity. It's a huge amount of money. If,it's a mistake to think this is not going to have a fairly powerful effect in stimulating economic activity. It's a huge amount of money. If,18fc161d0efbad5e5b0d1ea3028a0fb2
916,powerful,effect,2012,WEB,blogs.suntimes.com (1),"used music for power, pauses: it used a lot of things for powerful effect. # And I didn't really get to watch "" The Secret in","used music for power, pauses: it used a lot of things for powerful effect. # And I didn't really get to watch "" The Secret in",e72556b3e09ac4113af478fa4dc3277f
917,powerful,effect,2012,WEB,blogs.suntimes.com,"where clinical depression is fast becoming the most significant illness afflicting humanity that is a powerful effect indeed. # Mr Ebert, I kinda wish you'd format your list","where clinical depression is fast becoming the most significant illness afflicting humanity that is a powerful effect indeed. # Mr Ebert, I kinda wish you'd format your list",8b2abb1c63570e9055673f963f77df52
918,powerful,effect,2012,WEB,...hristina.typepad.com,"say that the soul is utterly ineffable, and still say that it has a powerful effect on our minds and consciousness and our most basic selves. (And you","say that the soul is utterly ineffable, and still say that it has a powerful effect on our minds and consciousness and our most basic selves. (And you",ab9551e0d5e4a362fa2b80d349cfb950
919,powerful,effect,2012,WEB,starwars.wikia.com,"entirely trust any member of the Executor' s crew, but he knew the powerful effect of motivation by fear. 36 # The Executor functioned with a crew of","entirely trust any member of the Executor' s crew, but he knew the powerful effect of motivation by fear. 36 # The Executor functioned with a crew of",1af77270f92480bcd99eb0db2b2d0cae
920,powerful,effect,2012,WEB,...brary.thinkquest.org,widely studied and have been influential in many circles. His ideas have had a powerful effect on the opinions of Americans at large and have convinced many to work for,widely studied and have been influential in many circles. His ideas have had a powerful effect on the opinions of Americans at large and have convinced many to work for,ecac567ffcd06083b55b00734d158d5c
921,powerful,effect,2012,WEB,ebonmusings.org,"argument from mind-brain unity predicts, chemicals which alter brain chemistry can have fundamental and powerful effects on consciousness. How can this be squared with the theist claim that our","argument from mind-brain unity predicts, chemicals which alter brain chemistry can have fundamental and powerful effects on consciousness. How can this be squared with the theist claim that our",d5290600fd7ddf16365e3a63b0155307
922,powerful,effect,2012,WEB,...ychology.cornell.edu,up to major savings in calories. # What can we do to combat this powerful effect? Simply educating consumers to be aware of the effects of the Delboeuf illusion,up to major savings in calories. # What can we do to combat this powerful effect? Simply educating consumers to be aware of the effects of the Delboeuf illusion,a4fc68be98943684c379f83855f8de95
923,powerful,effect,2012,WEB,forentrepreneurs.com,in a different way.  The importance of Footprint or Market Share # Another powerful effect of using the free strategy is that it usually results in a far larger,in a different way. The importance of Footprint or Market Share # Another powerful effect of using the free strategy is that it usually results in a far larger,7827a7abd0989ac1a3505c7d16860f63
924,powerful,effect,2012,WEB,...ntoine.frostburg.edu,"that the nerve cell can go back to work. # Drugs that have a powerful effect on the central nervous system often mimic natural molecular keys. For example,","that the nerve cell can go back to work. # Drugs that have a powerful effect on the central nervous system often mimic natural molecular keys. For example,",022e36cf382d9869b0d5e8e63a0f458c
925,powerful,effect,2012,WEB,amazon.com,"a natural, efficient way of storing and processing information, and one that has powerful effects on both emotional states and physiology. And while imagery is not a substitute","a natural, efficient way of storing and processing information, and one that has powerful effects on both emotional states and physiology. And while imagery is not a substitute",1b791f8d349cde6643f54a9e1abe55e7
926,powerful,effect,2012,WEB,massagetherapy.com (1),"points and Mu (Bo, in Japanese) points have an immediate, powerful effect on their related organs. They are frequently tender, spontaneously or on palpation","points and Mu (Bo, in Japanese) points have an immediate, powerful effect on their related organs. They are frequently tender, spontaneously or on palpation",6973840c299462bcc0cce552ee3cb33c
927,powerful,effect,2012,WEB,constitution.org,"extensive field of decision, and one which, irregularly exercised, would have a powerful effect on the proceedings and determinations of the House. The President must feel weightily","extensive field of decision, and one which, irregularly exercised, would have a powerful effect on the proceedings and determinations of the House. The President must feel weightily",ddd4f3739201a20522450e6b22638ea9
928,powerful,effect,2012,WEB,businessinsider.com,"about money, despite the amount society focuses on it. # It's a powerful effect, to the point where people that perform positive actions get more","about money, despite the amount society focuses on it. # It's a powerful effect, to the point where people that perform positive actions get more",0b901b1bb4c9492b69097e94b7aba127
929,powerful,effect,2012,WEB,imdb.com,", D.C., vibrant soul music and exploding social consciousness were combining to unique and powerful effect. It was the place and time for Petey to fully express himself -",", D.C., vibrant soul music and exploding social consciousness were combining to unique and powerful effect. It was the place and time for Petey to fully express himself -",c981e8aa5a848506e4ac0adf810f712b
930,powerful,effect,2012,WEB,wingspress.com,"the Guatemalan torturer, Jos, for example. # To varying degrees and with powerful effect, Castillo gives shape to plays that blur lines between the real and unreal","the Guatemalan torturer, Jos, for example. # To varying degrees and with powerful effect, Castillo gives shape to plays that blur lines between the real and unreal",29b8840a1422e5f7924b01c372a9c9a5
931,powerful,effect,2012,WEB,r-mew.blogspot.com,"linked to an academic study by Roosevelt University documenting Reuters use of propaganda and its powerful effect on readers.  Thursday, April 5, 2012 # Reuters correspondent Andrew","linked to an academic study by Roosevelt University documenting Reuters use of propaganda and its powerful effect on readers. Thursday, April 5, 2012 # Reuters correspondent Andrew",50d19f2ea58723d2bfc494c17a9188d1
932,powerful,effect,2012,WEB,dailywritingtips.com,"8, 2011 5:42 pm # Bite: # True, but for has a powerful effect in literary writing ("" For God so loved the world...","8, 2011 5:42 pm # Bite: # True, but for has a powerful effect in literary writing ("" For God so loved the world...",b9c9ba410d566f8977ef832fe451811b
933,powerful,effect,2012,WEB,theasc.com,"appreciates Anderson's combination of experimentation and old-school filmmaking principles, qualities that blend to powerful effect in There Will Be Blood. On the technical side, "" Paul knew","appreciates Anderson's combination of experimentation and old-school filmmaking principles, qualities that blend to powerful effect in There Will Be Blood. On the technical side, "" Paul knew",d345bc5825142d2653ef6124b99dbee4
934,powerful,effect,2012,WEB,therightscoop.com,words but because he so patently strives to live his faith that he has this powerful effect on all who watch him. # ConservativeHippie # Well said AbC sister!,words but because he so patently strives to live his faith that he has this powerful effect on all who watch him. # ConservativeHippie # Well said AbC sister!,a941604bb82a4bcea1ce00ae8ac00bca
935,powerful,effect,2012,WEB,...rtunity.blogspot.com,they copied was shadows and highlight in the buttons. Something as simple had the powerful effect of adding space to it(depth). # For me buttons of Metro is going,they copied was shadows and highlight in the buttons. Something as simple had the powerful effect of adding space to it(depth). # For me buttons of Metro is going,87432b4de27250c69d8ad109412332b8
936,powerful,effect,2012,WEB,combatreform.org,"Desert Storm hit numerous targets with great accuracy after flying hundreds of miles. The powerful effects of cruise missiles are not lost on Third World governments, and many are","Desert Storm hit numerous targets with great accuracy after flying hundreds of miles. The powerful effects of cruise missiles are not lost on Third World governments, and many are",21c6bcd2396db67267b391bea1e713d4
937,powerful,effect,2012,WEB,nasa.gov,"National Hurricane Center. Because Sandy is thousands of miles wide, the storm's powerful effects will be felt all the way to Maine and include strong winds and flooding","National Hurricane Center. Because Sandy is thousands of miles wide, the storm's powerful effects will be felt all the way to Maine and include strong winds and flooding",4bd8c52c0ad1fddd9162d8a4308cbf86
938,powerful,effect,2012,WEB,bahai-library.com,MUST be old but it can't be! Its inner mystery consists in dhe powerful effect which it has on sensitives of all kinds. The glimpses of the life,MUST be old but it can't be! Its inner mystery consists in dhe powerful effect which it has on sensitives of all kinds. The glimpses of the life,c867ff0197ad10a94a27676c21c19072
939,powerful,effect,2012,WEB,...annabisconsumers.org,". # Explain that marijuana is a drug, like alcohol or cigarettes, with powerful effects. As such, it is for adults only and should be treated with",". # Explain that marijuana is a drug, like alcohol or cigarettes, with powerful effects. As such, it is for adults only and should be treated with",a316fa87c2f20578bcf024af7fa184b5
940,powerful,effect,2012,WEB,goodreads.com,"the "" slowing "" wasn't happening in the real world... and for that powerful effect I have to give it five stars. I did feel, however,","the "" slowing "" wasn't happening in the real world... and for that powerful effect I have to give it five stars. I did feel, however,",11802ddceb780da598697b3cbcf75c4e
941,powerful,effect,2012,WEB,...ockportinstitute.com (1),is very important to notice is that your definite decisions have a much more powerful effect on putting together the pieces of the puzzle than do your preferences. For,is very important to notice is that your definite decisions have a much more powerful effect on putting together the pieces of the puzzle than do your preferences. For,bdf48efd9b7da0a4e3b9102d59c4f510
942,powerful,effect,2012,BLOG,forum.tcgplayer.com,"to the Wind-Up engine, all those cards mentioned above rely on each other for powerful effects, as well as some of them being quite useful on their own.","to the Wind-Up engine, all those cards mentioned above rely on each other for powerful effects, as well as some of them being quite useful on their own.",09f7c553a6bdf8f3f74c38e442192cb9
943,powerful,effect,2012,BLOG,qz.com,"enormous military presence in South Korea -- some 30,000 -- and this has had a powerful effect on South Korean music tastes. Several generations of South Koreans grew up hearing","enormous military presence in South Korea -- some 30,000 -- and this has had a powerful effect on South Korean music tastes. Several generations of South Koreans grew up hearing",b875c67186f4212333f22b725a8aa3aa
944,powerful,effect,2012,BLOG,realitysandwich.com,"increasing essential device in promotion these days as the digital globe begins to have a powerful effect on the way of life of community, here","increasing essential device in promotion these days as the digital globe begins to have a powerful effect on the way of life of community, here",82ba2172fcc19ac0f19dd13c2e5db35f
945,powerful,effect,2012,BLOG,...ns.blogs.nytimes.com,one's navel. # This is a fundamental change that must be having a powerful effect on how people view the kind of images exhibited this week in Perpignan.,one's navel. # This is a fundamental change that must be having a powerful effect on how people view the kind of images exhibited this week in Perpignan.,ee38eee16482405fe0879dab619b2026
946,powerful,effect,2012,BLOG,phys.org,or her own reflection within a reflection of the past. It is quite a powerful effect and one that we hope will have applications across a range of site-based heritage,or her own reflection within a reflection of the past. It is quite a powerful effect and one that we hope will have applications across a range of site-based heritage,356a8c3796031189aa3216112718059b
947,powerful,effect,2012,BLOG,itsallyogababy.com,can have greater effects than we might credit. # I've also seen the powerful effect of even the simplest mindfulness practices. I've seen soldiers and police officers,can have greater effects than we might credit. # I've also seen the powerful effect of even the simplest mindfulness practices. I've seen soldiers and police officers,78d03019f208ad95cad40aabc0752ebc
948,powerful,effect,2012,BLOG,patheos.com,"for historical or current drug policy, when more proximate causes have had far more powerful effects over the status of the policies. # http: **30;5090;TOOLONG? id=5...","for historical or current drug policy, when more proximate causes have had far more powerful effects over the status of the policies. # http: **30;5090;TOOLONG? id=5...",b5cf9d0527621317c0ccc9b6ac83be04
949,powerful,effect,2012,BLOG,nbcnews.com,"the surrounding desert terrain. And we found that color contrast was repeatedly used to powerful effect. "" Rising Water, "" taken by fonurlu, captures the powerful Niagara","the surrounding desert terrain. And we found that color contrast was repeatedly used to powerful effect. "" Rising Water, "" taken by fonurlu, captures the powerful Niagara",ab17a876da97c99224aa620ad498c8e4
950,powerful,effect,2012,BLOG,dailykos.com,to be up there (considered entirely before nomination/election). # Suggestion has a powerful effect. Look at your Computer/phone/ car. Why didn't you go with the,to be up there (considered entirely before nomination/election). # Suggestion has a powerful effect. Look at your Computer/phone/ car. Why didn't you go with the,3b524ca977600bef486ca50ff901b6c8
951,powerful,effect,2012,BLOG,...lepatuxentreview.org,"here http: //2012. **28;6369;TOOLONG... You're right that these paintings have an incredibly powerful effect -- just what the Duke intended, no doubt! Thanks for your article","here http: //2012. **28;6369;TOOLONG... You're right that these paintings have an incredibly powerful effect -- just what the Duke intended, no doubt! Thanks for your article",9c1381477f48cbd91cc5a8ddb4c50d14
952,powerful,effect,2012,BLOG,fabiusmaximus.com,"place. "" # That strikes me as unlikely. Social laws and customs have powerful effects. Women's options in the US &; UK were limited by cultural rules","place. "" # That strikes me as unlikely. Social laws and customs have powerful effects. Women's options in the US &; UK were limited by cultural rules",f2583c1a4e380b534d9a8e505ecd2a55
953,powerful,effect,2012,BLOG,livewritethrive.com,"how she feels in that moment, you may find ways of expressing this very powerful effect. A great book that spectacularly masters the nuances of time and how it","how she feels in that moment, you may find ways of expressing this very powerful effect. A great book that spectacularly masters the nuances of time and how it",8af40ade0826d317e76ce684863ac606
954,powerful,effect,2012,BLOG,comicsalliance.com,n't more strongly disagree. Lots of books have told stories that involve rape to powerful effect. (Early Hellblazer comes to mind) And such a policy would prevent,n't more strongly disagree. Lots of books have told stories that involve rape to powerful effect. (Early Hellblazer comes to mind) And such a policy would prevent,edfcea8c93c0e46b213dc1a7a77d86be
955,powerful,effect,2012,BLOG,...oolscam.blogspot.com,"much hope for them.; -) # Since language can have such a powerful effect on how subjects are viewed and discussed, have you thought of coming up","much hope for them.; -) # Since language can have such a powerful effect on how subjects are viewed and discussed, have you thought of coming up",3c6e6ccdb3e32237ad69921bb37cd502
956,powerful,effect,2012,BLOG,...havedon.blogspot.com,"to those who lost their homes and neighborhoods. We will no doubt remember the powerful effects of this storm for a long time to come. "" -- Elise Swain","to those who lost their homes and neighborhoods. We will no doubt remember the powerful effects of this storm for a long time to come. "" -- Elise Swain",391c3884952ebc7c299139b841bafd24
957,powerful,effect,2012,BLOG,blogs.reuters.com,"with his various identities, a psychological state that may help him use them to powerful effect -- as in the election campaign, when he rallied pretty much all Americans","with his various identities, a psychological state that may help him use them to powerful effect -- as in the election campaign, when he rallied pretty much all Americans",299d9178b90015d67f1148ba50901d69
958,powerful,effect,2012,BLOG,...istsview.typepad.com,"find a job, so unemployment durations go up. And that's a fairly powerful effect. A 10% increase in unemployment benefits, in various countries, has been","find a job, so unemployment durations go up. And that's a fairly powerful effect. A 10% increase in unemployment benefits, in various countries, has been",126d7350403e45b1a501aa9b8fd6db78
959,powerful,effect,2012,BLOG,ecowatch.org (1),blow from. It would naturally be 5.5 to 6.0. This has a powerful effect on the whole countryside around here and everything living on it. Many lakes,blow from. It would naturally be 5.5 to 6.0. This has a powerful effect on the whole countryside around here and everything living on it. Many lakes,fd753f5ad20223e98b212360bb72d5c7
960,powerful,effect,2012,BLOG,eyelashroaming.com,"about that side of my work. But most people recognise that music can have powerful effects on mood/energy levels etc., so from there it doesn't take too much","about that side of my work. But most people recognise that music can have powerful effects on mood/energy levels etc., so from there it doesn't take too much",27a40bc0b569750e0fe2e074c6d3dfd4
961,powerful,effect,2012,BLOG,...obydick.blogspot.com,"n't listen to them all the time, their music seems to have a very powerful effect on me, but I believe they are one of the only bands in","n't listen to them all the time, their music seems to have a very powerful effect on me, but I believe they are one of the only bands in",0207a00f9f0ac9c36839fbbca9b91302
962,powerful,effect,2012,BLOG,sott.net,all of you enough for the fine things you have said to me about the powerful effect this condensed version of Romeo's Bleeding has had on all of you.,all of you enough for the fine things you have said to me about the powerful effect this condensed version of Romeo's Bleeding has had on all of you.,b993409d33e6958de9e032d2c5ef8192
963,powerful,effect,2012,BLOG,...sperer.wordpress.com,by any means. They are just some techniques that I have seen used to powerful effect. I'm hoping that you can suggest others. # About Jonathan O'Donnell,by any means. They are just some techniques that I have seen used to powerful effect. I'm hoping that you can suggest others. # About Jonathan O'Donnell,61c9908a2edcd426dfb49c5c8d0eca38
964,powerful,effect,2012,BLOG,cornellsun.com,"decisions are made based on knowing consequences of behavior. "" # Drugs have a powerful effect on the brain, because it changes the brain's biochemistry and treatment for","decisions are made based on knowing consequences of behavior. "" # Drugs have a powerful effect on the brain, because it changes the brain's biochemistry and treatment for",97006e7a7bf350861abf3c8afd4711d0
