name,type,isFromLanguage,label,hasLemma
LexicalUnit_3165,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['reclaim.v'],['reclaim.v']
LexicalUnit_5970,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['keep.v from'],['keep.v from']
LexicalUnit_8872,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['the ultra rich.n'],['the ultra rich.n']
LexicalUnit_495,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['peak.n'],['peak.n']
LexicalUnit_1379,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['carbon cutting.n'],['carbon cutting.n']
LexicalUnit_4145,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun debate.n'],['gun debate.n']
LexicalUnit_3188,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['equality.n'],['equality.n']
LexicalUnit_7180,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['religious symbolism.n'],['religious symbolism.n']
LexicalUnit_1592,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['miniskirt.n'],['miniskirt.n']
LexicalUnit_6987,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['scurry.v'],['scurry.v']
LexicalUnit_5941,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['vibrate.v'],['vibrate.v']
LexicalUnit_8016,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['viable.a'],['viable.a']
LexicalUnit_8114,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['iced tea.n'],['iced tea.n']
LexicalUnit_8666,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['rickshaw.v'],['rickshaw.v']
LexicalUnit_7334,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pastry.n'],['pastry.n']
LexicalUnit_658,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['bloodloss.n'],['bloodloss.n']
LexicalUnit_2965,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['open.v doors.n'],['open.v doors.n']
LexicalUnit_6567,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['expressway.n'],['expressway.n']
LexicalUnit_1349,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate urgency.n'],['climate urgency.n']
LexicalUnit_222,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['species.n'],['species.n']
LexicalUnit_3231,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['monster.n'],['monster.n']
LexicalUnit_3177,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sustainable farming.n'],['sustainable farming.n']
LexicalUnit_2478,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['negotiation.n'],['negotiation.n']
LexicalUnit_3933,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anywhere.adv'],['anywhere.adv']
LexicalUnit_5219,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['engine.n'],['engine.n']
LexicalUnit_4171,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun ownership.n'],['gun ownership.n']
LexicalUnit_594,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['juniper berry.n'],['juniper berry.n']
LexicalUnit_8858,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['multi-billionaire.n'],['multi-billionaire.n']
LexicalUnit_4607,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wages.n'],['wages.n']
LexicalUnit_2461,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['complication.n'],['complication.n']
LexicalUnit_2632,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['dismember.v'],['dismember.v']
LexicalUnit_6809,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['hesitate.v'],['hesitate.v']
LexicalUnit_6307,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['return.v'],['return.v']
LexicalUnit_8411,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['jackfruit.n'],['jackfruit.n']
LexicalUnit_4043,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['community member.n'],['community member.n']
LexicalUnit_3843,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pluot.n'],['pluot.n']
LexicalUnit_950,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bronchogenic cancer.n'],['bronchogenic cancer.n']
LexicalUnit_6686,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['plastic wrap.n'],['plastic wrap.n']
LexicalUnit_8727,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['magma.n'],['magma.n']
LexicalUnit_2561,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['expectorant.n'],['expectorant.n']
LexicalUnit_2541,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pathology.n'],['pathology.n']
LexicalUnit_265,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['impede.v'],['impede.v']
LexicalUnit_5822,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['maternal instinct.n'],['maternal instinct.n']
LexicalUnit_448,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['badness.n'],['badness.n']
LexicalUnit_3374,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['children.n'],['children.n']
LexicalUnit_3628,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mug.n'],['mug.n']
LexicalUnit_5928,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['seesaw.v'],['seesaw.v']
LexicalUnit_1802,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['shabby.a'],['shabby.a']
LexicalUnit_505,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['top one percent.n'],['top one percent.n']
LexicalUnit_2429,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['false positive.n'],['false positive.n']
LexicalUnit_6016,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['composer.n'],['composer.n']
LexicalUnit_6691,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['delightful.a'],['delightful.a']
LexicalUnit_2538,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['leprosy.n'],['leprosy.n']
LexicalUnit_2293,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['TDH.n'],['TDH.n']
LexicalUnit_7862,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crooked.a'],['crooked.a']
LexicalUnit_403,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['duck.v'],['duck.v']
LexicalUnit_2849,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['photovoltaic panel.n'],['photovoltaic panel.n']
LexicalUnit_3368,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['factory.n worker.n'],['factory.n worker.n']
LexicalUnit_6953,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['neck and neck.a'],['neck and neck.a']
LexicalUnit_5167,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['give.v away'],['give.v away']
LexicalUnit_7092,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Calvinist.n'],['Calvinist.n']
LexicalUnit_960,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['carcinoid.a'],['carcinoid.a']
LexicalUnit_5134,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['towel.n'],['towel.n']
LexicalUnit_4788,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['utensil.n'],['utensil.n']
LexicalUnit_8056,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['savorless.a'],['savorless.a']
LexicalUnit_8423,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['trust.n'],['trust.n']
LexicalUnit_868,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['burden.v with'],['burden.v with']
LexicalUnit_3899,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['take.v'],['take.v']
LexicalUnit_3005,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['acid rain.n'],['acid rain.n']
LexicalUnit_6154,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['thrust.v'],['thrust.v']
LexicalUnit_4603,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pay.n'],['pay.n']
LexicalUnit_3161,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['organic agriculture.n'],['organic agriculture.n']
LexicalUnit_4349,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hospital.n'],['hospital.n']
LexicalUnit_4539,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['immorality'],['immorality']
LexicalUnit_3062,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['muddle.v'],['muddle.v']
LexicalUnit_6661,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['grassroots.n'],['grassroots.n']
LexicalUnit_565,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stumble.v'],['stumble.v']
LexicalUnit_8726,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['lava.n'],['lava.n']
LexicalUnit_1036,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cancer care.n'],['cancer care.n']
LexicalUnit_5506,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sashay.v'],['sashay.v']
LexicalUnit_4976,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['washerette.n'],['washerette.n']
LexicalUnit_3060,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['maelstrom.n'],['maelstrom.n']
LexicalUnit_8729,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['volcanic bomb.n'],['volcanic bomb.n']
LexicalUnit_918,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['February.n'],['February.n']
LexicalUnit_1523,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['climatology.n'],['climatology.n']
LexicalUnit_2442,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['physical.n'],['physical.n']
LexicalUnit_372,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['slap.v'],['slap.v']
LexicalUnit_659,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['blood stream.n'],['blood stream.n']
LexicalUnit_6831,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['start.v'],['start.v']
LexicalUnit_581,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hunch.n'],['hunch.n']
LexicalUnit_8380,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nurse.n'],['nurse.n']
LexicalUnit_3768,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['edge.v'],['edge.v']
LexicalUnit_836,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['family room.n'],['family room.n']
LexicalUnit_3837,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nectarine.n'],['nectarine.n']
LexicalUnit_1878,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ensnare.v'],['ensnare.v']
LexicalUnit_3132,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['composting.v'],['composting.v']
LexicalUnit_7495,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['hop.v'],['hop.v']
LexicalUnit_3900,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ante.v'],['ante.v']
LexicalUnit_4540,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bash.v'],['bash.v']
LexicalUnit_2605,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['stink.n'],['stink.n']
LexicalUnit_7679,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['reeking.a'],['reeking.a']
LexicalUnit_2710,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sag.v'],['sag.v']
LexicalUnit_7451,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['2nd amendment.n'],['2nd amendment.n']
LexicalUnit_4405,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['physical therapist.n'],['physical therapist.n']
LexicalUnit_127,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['indirect emission.n'],['indirect emission.n']
LexicalUnit_2595,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['revulsive.a'],['revulsive.a']
LexicalUnit_6520,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['combat.v'],['combat.v']
LexicalUnit_8130,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['temptation.n'],['temptation.n']
LexicalUnit_3508,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun.n'],['gun.n']
LexicalUnit_2891,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pedagogy.n'],['pedagogy.n']
LexicalUnit_6803,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['persistent.a'],['persistent.a']
LexicalUnit_6078,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['livestock.n'],['livestock.n']
LexicalUnit_219,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['phylum.n'],['phylum.n']
LexicalUnit_7395,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['rough.a'],['rough.a']
LexicalUnit_224,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['varmint.n'],['varmint.n']
LexicalUnit_5982,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['get.v into'],['get.v into']
LexicalUnit_1791,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dilapidated.a'],['dilapidated.a']
LexicalUnit_1155,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['revision.n'],['revision.n']
LexicalUnit_7697,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['class.n'],['class.n']
LexicalUnit_1284,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['eco-trauma.n'],['eco-trauma.n']
LexicalUnit_1288,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['global warming anxiety.n'],['global warming anxiety.n']
LexicalUnit_3724,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crusty.a'],['crusty.a']
LexicalUnit_990,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['metastatic.a'],['metastatic.a']
LexicalUnit_6545,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bind.v'],['bind.v']
LexicalUnit_2290,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['deforestation.n'],['deforestation.n']
LexicalUnit_2722,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['topple.v'],['topple.v']
LexicalUnit_4207,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['NAGR.n'],['NAGR.n']
LexicalUnit_7786,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['famine.n'],['famine.n']
LexicalUnit_1482,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['B.1.1.7'],['B.1.1.7']
LexicalUnit_8189,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mug.v'],['mug.v']
LexicalUnit_6002,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['make.v for'],['make.v for']
LexicalUnit_8310,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['rope tornado.n'],['rope tornado.n']
LexicalUnit_2618,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dispense.v'],['dispense.v']
LexicalUnit_2175,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['exigent.a'],['exigent.a']
LexicalUnit_2653,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['climate dialogue.n'],['climate dialogue.n']
LexicalUnit_3647,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ebb.v'],['ebb.v']
LexicalUnit_5361,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['caravan.v'],['caravan.v']
LexicalUnit_1406,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['global warming adaptation strategies.n'],['global warming adaptation strategies.n']
LexicalUnit_3184,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['positivity rate.n'],['positivity rate.n']
LexicalUnit_3817,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['friendship.n'],['friendship.n']
LexicalUnit_4169,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['disarmament.n'],['disarmament.n']
LexicalUnit_4886,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['executioner.n'],['executioner.n']
LexicalUnit_1743,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['defeat.n'],['defeat.n']
LexicalUnit_2046,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gangster.n'],['gangster.n']
LexicalUnit_6294,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['exit.v'],['exit.v']
LexicalUnit_5332,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['tramp.v'],['tramp.v']
LexicalUnit_8950,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['desolation.n'],['desolation.n']
LexicalUnit_5958,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['deflect.v'],['deflect.v']
LexicalUnit_2301,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['flatten.v'],['flatten.v']
LexicalUnit_4236,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ecstatic.a'],['ecstatic.a']
LexicalUnit_6757,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['premium.a'],['premium.a']
LexicalUnit_3626,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['keg.n'],['keg.n']
LexicalUnit_4028,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['heartbreak.n'],['heartbreak.n']
LexicalUnit_2288,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smaller.a'],['smaller.a']
LexicalUnit_33,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crossing.a'],['crossing.a']
LexicalUnit_3801,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['free.v'],['free.v']
LexicalUnit_4773,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['unsusceptibility.n'],['unsusceptibility.n']
LexicalUnit_3578,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['fly.v'],['fly.v']
LexicalUnit_8087,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['taxpayer.n'],['taxpayer.n']
LexicalUnit_4905,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['murderer.n'],['murderer.n']
LexicalUnit_4021,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['despondency.n'],['despondency.n']
LexicalUnit_7128,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['Hinduism.n'],['Hinduism.n']
LexicalUnit_3190,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['corrosion.n'],['corrosion.n']
LexicalUnit_7847,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Beaufort wind force scale.n'],['Beaufort wind force scale.n']
LexicalUnit_5551,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['speed.v'],['speed.v']
LexicalUnit_2945,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['abashment.n'],['abashment.n']
LexicalUnit_4649,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['splurge.v'],['splurge.v']
LexicalUnit_2919,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['frothy.a'],['frothy.a']
LexicalUnit_6875,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['within reach.a'],['within reach.a']
LexicalUnit_2042,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['criminality.n'],['criminality.n']
LexicalUnit_5949,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wriggle.v'],['wriggle.v']
LexicalUnit_752,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pond.n'],['pond.n']
LexicalUnit_4290,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['toxic.a'],['toxic.a']
LexicalUnit_8120,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['temperature.n'],['temperature.n']
LexicalUnit_7547,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['footman.n'],['footman.n']
LexicalUnit_1826,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['face-to-face.v'],['face-to-face.v']
LexicalUnit_3226,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['haunt.v'],['haunt.v']
LexicalUnit_4934,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pyramid.n'],['pyramid.n']
LexicalUnit_2152,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hurricane local statement.n'],['hurricane local statement.n']
LexicalUnit_3055,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['virtual elimination plan.n'],['virtual elimination plan.n']
LexicalUnit_1322,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['climate-driven food insecurity.n'],['climate-driven food insecurity.n']
LexicalUnit_4127,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun law.n'],['gun law.n']
LexicalUnit_609,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ginger ale.n'],['ginger ale.n']
LexicalUnit_8367,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bandage.v'],['bandage.v']
LexicalUnit_8192,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pickpocket.n'],['pickpocket.n']
LexicalUnit_2601,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['slime.v'],['slime.v']
LexicalUnit_8626,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pileup.n'],['pileup.n']
LexicalUnit_4964,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['washing.n'],['washing.n']
LexicalUnit_5035,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['legislature.n'],['legislature.n']
LexicalUnit_1907,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['unfettered.a'],['unfettered.a']
LexicalUnit_2738,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['meteorological drought.n'],['meteorological drought.n']
LexicalUnit_998,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['occult primary tumor.n'],['occult primary tumor.n']
LexicalUnit_8871,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['the super-rich.n'],['the super-rich.n']
LexicalUnit_6588,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['toll road.n'],['toll road.n']
LexicalUnit_237,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['annoy.v'],['annoy.v']
LexicalUnit_8856,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['magnate.n'],['magnate.n']
LexicalUnit_2331,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hallowed.a'],['hallowed.a']
LexicalUnit_8705,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['curtain.n'],['curtain.n']
LexicalUnit_5352,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bowl.v'],['bowl.v']
LexicalUnit_6465,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['disability.n'],['disability.n']
LexicalUnit_3196,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['appraise.v'],['appraise.v']
LexicalUnit_2703,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['fall.v'],['fall.v']
LexicalUnit_181,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['collection.n'],['collection.n']
LexicalUnit_4342,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ventilator.n'],['ventilator.n']
LexicalUnit_8112,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['herbal tea.n'],['herbal tea.n']
LexicalUnit_1371,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ecological grief.m'],['ecological grief.m']
LexicalUnit_4246,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['joy.n'],['joy.n']
LexicalUnit_1589,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['knickers.n'],['knickers.n']
LexicalUnit_4486,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['youth.n'],['youth.n']
LexicalUnit_3447,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['spider.n'],['spider.n']
LexicalUnit_1652,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cafe noir.n'],['cafe noir.n']
LexicalUnit_3207,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['vile.a'],['vile.a']
LexicalUnit_8591,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gift.n'],['gift.n']
LexicalUnit_351,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['assail.v'],['assail.v']
LexicalUnit_7384,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['choppy.a'],['choppy.a']
LexicalUnit_1829,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['but.c'],['but.c']
LexicalUnit_4805,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['clever.a'],['clever.a']
LexicalUnit_4956,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['snicker.v'],['snicker.v']
LexicalUnit_671,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bateau.n'],['bateau.n']
LexicalUnit_4224,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['gun rights activist.n'],['gun rights activist.n']
LexicalUnit_5310,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sleepwalk.v'],['sleepwalk.v']
LexicalUnit_365,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['kick.v'],['kick.v']
