source,target,index,year,genre,source,,,,text,,,,,,,,,,,,,,,,,target,count
burn,embarrassment,11,2012,WEB,mayoclinic.com,,,,"a gale-force temper tantrum. Everyone's looking at you, and your face is burning with embarrassment. # Could you have prevented the tantrum? What's the best",,,,,,,,,,,,,,,,,,0
burn,anger,8,2012,WEB,blogs.adobe.com,,,,"the silent still remains, an army of anti-adobeans are emerging, social networks are burning with anger about the bad direction taken and the bad PR announcements... and I",,,,,,,,,,,,,,,,,,0
burn,anger,9,2012,WEB,patheos.com,,,,". Because email can be composed, mailed, and received while both parties are burning with anger, as opposed to letters that require delays, it often throws gasoline",,,,,,,,,,,,,,,,,,0
burn,anger,10,2012,WEB,clashdaily.com,,,,"prepared it for the one who had come to him. "" # 5 David burned with anger against the man and said to Nathan, "" As surely as the",,,,,,,,,,,,,,,,,,0
burn,anger,11,2012,WEB,bible.cc,,,,"; his spirit was stirred up; his heart was hot within him; he burned with anger against those men; he was all on fire, as it were",,,,,,,,,,,,,,,,,,0
burn,anger,12,2012,WEB,amazon.com,,,,"man she's ever really seen who is not her father. This gets Pa burning with anger and hatred quickly. From this point on, the reader knows that",,,,,,,,,,,,,,,,,,0
burn,desire,4,2012,WEB,bdswain.com,,,,"press me up against the cold plaster in the hallway, my face and neck burn with desire. I push my ass into you, carefully, not wanting to",,,,,,,,,,,,,,,,,,
burn,desire,5,2012,WEB,...-about-beethoven.com,,,,". Beethoven, who had wanted to hold a concert for a long time, burned with desire to visit London. The British Philharmonic sent him an official invitation.",,,,,,,,,,,,,,,,,,
burn,passion,4,2012,WEB,goingbeyond.com,,,,"supposed to invest in, not seeing the breakthrough that they are wanting; hearts burning with passion but feeling a little clueless as to what to do with it right",,,,,,,,,,,,,,,,,,
burn,rage,3,2012,WEB,bible.cc,,,,"not to be understood as denoting the violent breathing and snorting of a hero, burning with rage and thirsting for battle (Knobel); nor is???",,,,,,,,,,,,,,,,,,
burn,rage,4,2012,WEB,bible.cc,,,,"fool of is what none like, and proud kings can not stand. Herod burns with rage and is like a wild bull in a net. So he #",,,,,,,,,,,,,,,,,,
burn,rage,5,2012,WEB,eskimo.com,,,,". "" Taka! I thought you were Mufasa! "" He righted himself, burning with rage at the mention of his brother's name. "" He's off",,,,,,,,,,,,,,,,,,
burn,indignation,1,2012,WEB,bible.cc,,,,"learning that anyone had fallen into sin. This may either mean that he would burn with indignation against those who had led them into sin, or be deeply excited",,,,,,,,,,,,,,,,,,
burn,indignation,2,2012,WEB,bible.cc,,,,"who is led by the example of others into transgression, and I do not burn with indignation? "" In either case, however, the general sense is,",,,,,,,,,,,,,,,,,,
burn,indignation,3,2012,WEB,bible.cc,,,,""" I not only enter into the feeling of the party offended, but I burn with indignation at the offender, I myself taking up his cause as my own",,,,,,,,,,,,,,,,,,
burn,love,2,2012,WEB,barnhardt.biz,,,,"the rest of us call "" The Sacred Heart of Jesus "", pierced and burning with love for you, your daughter and everyone else. But, if you",,,,,,,,,,,,,,,,,,
burn,love,3,2012,WEB,randomhouse.com,,,,"part of her deterioration -- her losing the capacity to really love someone, to burn with love, like the girls talked about, like in the movies. She",,,,,,,,,,,,,,,,,,
burn,love,4,2012,WEB,passtheword.org,,,,"too eager disposition, and suffer their emotions to pass, even when they seem burning with love; the latter seem harder and more insensible, and their state appears",,,,,,,,,,,,,,,,,,
burn,love,5,2012,WEB,...al.library.upenn.edu,,,,"than help him. They enjoy without understanding how they enjoy: the soul is burning with love, yet she does not understand how she loves. She perceives that",,,,,,,,,,,,,,,,,,
burn,envy,2,2012,WEB,ambergontrail.com,,,,"time, and I literally burn. My eyes burn from tears, my heart burns with envy, my face burns with shame. # I'm still angry.",,,,,,,,,,,,,,,,,,
burn,humiliation,3,2012,WEB,...mongoose.populli.net,,,,assured him that sometimes that happened. Even thinking about the unsuccessful attempts made him burn with humiliation. But with Blair it had felt natural.... right. In fact,,,,,,,,,,,,,,,,,,
burn,fury,2,2012,WEB,spiritlessons.com,,,,"We drew closer to a big flame ahead of us; it was huge and burning with fury. I continued going down slowly, seeing multitudes of flames and hearing",,,,,,,,,,,,,,,,,,
burn,fury,3,2012,WEB,infomotions.com,,,,"world--which, indeed, was the truth! Meanwhile, the Reverend Eustace Medlicott, burning with fury, had stalked to his room, and there tried to think of",,,,,,,,,,,,,,,,,,
burn,love,2,2012,WEB,...kespeare.palomar.edu,,,,"that saints they show not, For thousands vow to them subjective duty: They burn in love, thy children, Shakespeare het them, Go, woo thy Muse",,,,,,,,,,,,,,,,,,
burn,impatience,1,2012,WEB,bible.cc,,,,"lead him to sin or to cause him to fall, and I do not burn with impatience to restore him, or with indignation against the tempter? "" In",,,,,,,,,,,,,,,,,,
burn,lust,1,2012,WEB,bible.cc,,,,"in reference to the subject of which the apostle speaks. He can not mean burning with lust, no more than Virgil means so when he says, Aen. iv",,,,,,,,,,,,,,,,,,
burn,annoyance,1,2012,WEB,infomotions.com,,,,"cousin, Mr. Deanwood, and took no further notice of him. Mr. Medlicott burned with annoyance. Stella would really have to be careful or he would not go",,,,,,,,,,,,,,,,,,
burn,anguish,1,2012,WEB,mendele.com,,,,I saw myself as a creature driven and derided by vanity; and my eyes burned with anguish and anger. # World Wide Dubliners was conceived and,,,,,,,,,,,,,,,,,,
burn,ecstasy,1,2012,WEB,goodreads.com,,,,"will one day discard but for his inner being. His greatest desire is to burn with ecstasy, to commerge his little flame with the central fire of the universe",,,,,,,,,,,,,,,,,,
burn,gratitude,1,2012,WEB,bible.cc,,,,"one of the humblest conditions of the children of men. How should our bosoms burn with gratitude to him, and how should "" we "" be willing to serve",,,,,,,,,,,,,,,,,,
burn,desire,1,2012,WEB,goodreads.com,,,,"fast for Rocco, never giving up on him... # A slow burn of desire finally flashes and ignites between the ragged torn soldier and the compassionate lady",,,,,,,,,,,,,,,,,,
burn,frustration,1,2012,WEB,tvtropes.org,,,,"upper echelons. He would have, too, if he didn't crash and burn from frustration with it all being too easy and meaningless. # Though still commonly",,,,,,,,,,,,,,,,,,
