,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
77,temporal,site,2006,ACAD,SportBehavior,"their accuracy was significantly correlated with both beta1 and beta2 activity at central and right temporal sites, but not at left temporal regions. Interestingly, the same pattern of","their accuracy was significantly correlated with both beta1 and beta2 activity at central and right temporal sites, but not at left temporal regions. Interestingly, the same pattern of",2f8062bb95f2c84c88727419bac93da6
78,temporal,place,1999,ACAD,ArtBulletin,"each abbot as temporal witness. # What is more, each abbot taking his temporal place within the chronologically ordered codex ultimately refers to the manuscript's first figures of","each abbot as temporal witness. # What is more, each abbot taking his temporal place within the chronologically ordered codex ultimately refers to the manuscript's first figures of",3e3830ecc3c92a282ee3988644839cbd
79,temporal,locale,1995,ACAD,AfricanArts,"an unfamiliar place. That unfamiliar place for art objects is not their geographic or temporal locales -- the questions I pose are not about style or era. Rather,","an unfamiliar place. That unfamiliar place for art objects is not their geographic or temporal locales -- the questions I pose are not about style or era. Rather,",4f022c7b906b0b853828e5fa94ae16e6
80,related,sphere,2015,ACAD,SchoolPsych,"E. S. (1999). Children's social and scholastic lives in kindergarten: Related spheres of influence? Child Development, 70, 1373-1400. **27;61161;TOOLONG # Landau, S.","E. S. (1999). Children's social and scholastic lives in kindergarten: Related spheres of influence? Child Development, 70, 1373-1400. **27;61161;TOOLONG # Landau, S.",8765a2acf69daf7f6afa73ad4923011a
81,related,sphere,2012,BLOG,gwiep.net (1),"connection and harmonises two groups of facts which are drawn from two distinct but related spheres (the ideological and biological) and increases our present understanding, but also","connection and harmonises two groups of facts which are drawn from two distinct but related spheres (the ideological and biological) and increases our present understanding, but also",c12f32d9fa1131462385c0be584cde8d
82,temporal,containment,1999,MOV,Thrill Seekers,"What the hell are you talking about? You saw Grifasi. We got a temporal containment leak. Few more deviations, Grifasi and the whole organisation will not know","What the hell are you talking about? You saw Grifasi. We got a temporal containment leak. Few more deviations, Grifasi and the whole organisation will not know",680594cf3f214533a5ba637639b1e131
83,temporal,containment,1997,TV,Star Trek: Voyager,", we can't access them. You have to put me in the bio- temporal containment field. I know it didn't work last time, but with a",", we can't access them. You have to put me in the bio- temporal containment field. I know it didn't work last time, but with a",211c9c1f6b4ac1e4e8596f8a8fb11df1
84,emotional,pain,2012,WEB,goodreads.com,explain it to someone. It doesn't matter if it's physical pain or emotional pain. When we can't find the right words to express our painful experiences,explain it to someone. It doesn't matter if it's physical pain or emotional pain. When we can't find the right words to express our painful experiences,9b48747a91a10b5e30550343be0c26db
85,emotional,pain,2012,WEB,xojane.com,"pain at the moment. Even in my drugged state, I am anticipating the emotional pain and fear that is likely to follow. If you've just had surgery","pain at the moment. Even in my drugged state, I am anticipating the emotional pain and fear that is likely to follow. If you've just had surgery",3924281f0e30ee195fb4822ef2618825
86,emotional,pain,2012,WEB,...vocracy.blogspot.com,""" no means no "" and "" hitting is bad. "" # Realizing that emotional pain is a cockroach, but only a six-foot cockroach, has given me comfort",""" no means no "" and "" hitting is bad. "" # Realizing that emotional pain is a cockroach, but only a six-foot cockroach, has given me comfort",1f04a780093a1ef122d22a3090a26b33
