,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
105,sphere,power,1990,FIC,Bk:PeopleWolf,"#a whole out of the system. It joins the spheres of Power. Taps the spirits of the rock, the wood, the","#a whole out of the system. It joins the spheres of Power. Taps the spirits of the rock, the wood, the",0156c45f2ce4c8dea4bb6a647b980ebc
106,sphere,power,1990,MAG,NewRepublic,"#or lies, of feelings or wishes. # The sphere of power, which perhaps emerged originally from military and organizational functions, had","#or lies, of feelings or wishes. # The sphere of power, which perhaps emerged originally from military and organizational functions, had",ffc47c118f867a3322de5c0ccfe5a0e3
107,sphere,control,2013,ACAD,CollegeStud,"#MacMillan, 1988). For this reason Paulhus's Spheres of Control Personal Control subscale (Paulhus, 1983) may be preferable to","#MacMillan, 1988). For this reason Paulhus's Spheres of Control Personal Control subscale (Paulhus, 1983) may be preferable to",4367948e75c48cf6f7ffee67f6aadb3b
108,sphere,control,2012,WEB,forbes.com,"#to say, I either have something within my own sphere of control, or I don't. If I have something on my","#to say, I either have something within my own sphere of control, or I don't. If I have something on my",c58bcdc27063e195b16c6c1d72ffd719
109,sphere,control,2012,WEB,theatlantic.com,"#most rapidly modernizing, all operate within PACOM' s sphere of control. PACOM has -- in addition to its many warships and submarines","#most rapidly modernizing, all operate within PACOM' s sphere of control. PACOM has -- in addition to its many warships and submarines",f94756aaaf7f6a44afde806d3833cda8
110,sphere,control,2012,WEB,nybooks.com,#second question I distinguished. What is Congress's proper sphere of control in health care matters? # The principle I described -- the,#second question I distinguished. What is Congress's proper sphere of control in health care matters? # The principle I described -- the,e5d0eeac460eea40c3c07b9e44740635
111,sphere,control,2012,BLOG,...coffee.wordpress.com,"#that. I can only change the things in my sphere of control, like my own purchasing behavior. And I can shine a","#that. I can only change the things in my sphere of control, like my own purchasing behavior. And I can shine a",72045025f70f29cb1febf0866c09ecd3
112,sphere,control,2002,ACAD,SocialPsych,"#locus of control by Paulhus's (1983) 30-item Spheres of Control Scale, which is divided into three separate spheres of behavior:","#locus of control by Paulhus's (1983) 30-item Spheres of Control Scale, which is divided into three separate spheres of behavior:",95fb1928bc600b569940b0c960686579
113,sphere,control,2001,MOV,Conspiracy,"#In what is, or will be soon, our sphere of control over 11 million chosen people. - The changing definitions? -","#In what is, or will be soon, our sphere of control over 11 million chosen people. - The changing definitions? -",f2c8e8c7c68d8806f7459cfc42c88486
114,sphere,control,1996,NEWS,WashPost,"#concerned in terms of attempting to monitor events outside its sphere of control. As you know, much of our endeavors have been in","#concerned in terms of attempting to monitor events outside its sphere of control. As you know, much of our endeavors have been in",1d7035a9837447b4bc2b75387242a1b8
115,sphere,control,1996,ACAD,CurrentPsych,"#and Interpersonal Control scales from Paulhus's (1983) Spheres of Control (SOC) battery, the Masculinity scale from the Personal Attributes","#and Interpersonal Control scales from Paulhus's (1983) Spheres of Control (SOC) battery, the Masculinity scale from the Personal Attributes",32c1855c44ab725d1978456597db315a
116,sphere,control,1996,ACAD,AsianAffairs,#in its gradual reintegration of Central Asia into a Russian sphere of control -- although whether in the form of outright absorption or while retaining,#in its gradual reintegration of Central Asia into a Russian sphere of control -- although whether in the form of outright absorption or while retaining,10f0a7a450b72c48aeba3e5311a01982
117,sphere,control,1995,ACAD,CurrentPsych,"#, 1987, 1989, 1990). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983)","#, 1987, 1989, 1990). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983)",6d04f777ad16048b532df6c604a21317
118,sphere,control,1995,ACAD,CurrentPsych,"#). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983) is a 30-item measure that assesses","#). # The Spheres of Control Scale. The Spheres of Control Scale (Paulhus, 1983) is a 30-item measure that assesses",26bd8e30ed85bd359ca5623b9f5740c2
119,sphere,control,1995,ACAD,CurrentPsych,"#significantly with socially prescribed perfectionism. # As for the spheres of control, personal control was related significantly with self-oriented perfectionism, r =","#significantly with socially prescribed perfectionism. # As for the spheres of control, personal control was related significantly with self-oriented perfectionism, r =",97638840f466d712b6b1c5c6d3bac814
120,sphere,control,1993,ACAD,WorldAffairs,"#in a coup that brought the republic into Serbia's sphere of control. There had been other storm signals, too (n1)","#in a coup that brought the republic into Serbia's sphere of control. There had been other storm signals, too (n1)",d030d5bad80448b76e4811924c871c28
121,sphere,control,1993,ACAD,WorldAffairs,#of Mikhail Gorbachev to use force to preserve the Soviet sphere of control there had fed the fatal Western illusion that everybody had come to,#of Mikhail Gorbachev to use force to preserve the Soviet sphere of control there had fed the fatal Western illusion that everybody had come to,d4ff92dfb2926a1babddf6314dde3697
122,boundary,power,2012,WEB,...ibertyblitzkrieg.com,"#offering any clear definition of this term, or clear boundaries of power under this law. # This past week's hearing was even","#offering any clear definition of this term, or clear boundaries of power under this law. # This past week's hearing was even",6f09573980357e43fdfe6a97495109a1
123,boundary,power,2012,BLOG,mitaliblog.com,"#dystopian, and fantasy novels: # When you crossed boundaries of power (cultural, racial, economic) to create characters, what","#dystopian, and fantasy novels: # When you crossed boundaries of power (cultural, racial, economic) to create characters, what",a69652692d0b194b0723066e239890f8
124,container,time,2012,WEB,...discovermagazine.com,#is subjective because energy is subjective and energy is the container of time (as space is the container of matter). Energy subjective,#is subjective because energy is subjective and energy is the container of time (as space is the container of matter). Energy subjective,661a5437e65091ebb345bd2b4f7c92d6
125,container,time,2012,WEB,...discovermagazine.com,#without anything experiencing it. Saying that energy is the container of time is a non sequitor. Arbitrarily assigning a perception as subjective is,#without anything experiencing it. Saying that energy is the container of time is a non sequitor. Arbitrarily assigning a perception as subjective is,9884cb093909c46832e1e041510e5b47
126,pang,emotion,2012,WEB,...ningham.blogspot.com,#Never have I heard more rich sound with such sorrowful pangs of emotion. They were voices from heaven and I was sure I had,#Never have I heard more rich sound with such sorrowful pangs of emotion. They were voices from heaven and I was sure I had,db7c113ffde017973a40e7f043216ce4
127,pang,emotion,2011,FIC,Bk:UnderAttack,"#okay? "" # I nodded, feeling a fresh pang of emotion washing over me. In the half-second it took to close my","#okay? "" # I nodded, feeling a fresh pang of emotion washing over me. In the half-second it took to close my",0c69ec18dae0a9237d1462ad39d727ce
128,pang,emotion,2007,FIC,Mov:Rataouille,"#COOK "". Colette stares at it, feeling a pang of emotion. CLOSE ON THE COOKBOOK. CLOSE ON COLETTE. Behind her","#COOK "". Colette stares at it, feeling a pang of emotion. CLOSE ON THE COOKBOOK. CLOSE ON COLETTE. Behind her",a346599e2df59a6b628b54be6cc47fb4
129,pang,emotion,2002,SPOK,NPR_FreshAir,"#eyes go from hooded to eerily wide, and each pang of emotion flickers across his features. He's not an actor of great","#eyes go from hooded to eerily wide, and each pang of emotion flickers across his features. He's not an actor of great",439fdcb642d622c7885c00e7ccaa19b0
130,twinge,emotion,2005,MAG,Prevention,"#advertisement for window spray or grout cleaner without feeling a twinge of emotion. "" I don't want to be overtaken by domestic duties","#advertisement for window spray or grout cleaner without feeling a twinge of emotion. "" I don't want to be overtaken by domestic duties",13386b84cd8bb988e070e4f49d3d0aad
131,twinge,emotion,2005,NEWS,Atlanta,#. Photo: LOUIE FAVORITE / StaffLoving voicesStanley feels a twinge of emotion as he talks to his family by phone from Camp Striker in,#. Photo: LOUIE FAVORITE / StaffLoving voicesStanley feels a twinge of emotion as he talks to his family by phone from Camp Striker in,46a49cf0cca57f2416fdd871d68d3f80
132,twinge,feeling,2011,MAG,NationalGeographic,"#the weather shifts toward the wet side, I get twinges of feelings. Sometimes it's that classic rainyday depressive mood (it's","#the weather shifts toward the wet side, I get twinges of feelings. Sometimes it's that classic rainyday depressive mood (it's",ac2d8239156b5485895d8a58916082a7
133,agony,emotion,1998,FIC,Bk:VoiceInWind,"#worn blue and orange tunic and cried out in an agony of emotion, "" My God! My God! Why hast thou forsaken","#worn blue and orange tunic and cried out in an agony of emotion, "" My God! My God! Why hast thou forsaken",3848bea39c15099d72542d39376f30a3
134,agony,feeling,2012,WEB,psychologytoday.com,"#been the victim of a betrayal, you know the agony of feeling cheated on and used. Your world views are shattered because if","#been the victim of a betrayal, you know the agony of feeling cheated on and used. Your world views are shattered because if",979ffeecfb62489813d94e15318fb2f2
135,pain,feeling,1995,SPOK,CNN_King,"#I think there's always, it seems, the pain of feeling misinterpreted. You know, when the prosecutor is making the prosecutor","#I think there's always, it seems, the pain of feeling misinterpreted. You know, when the prosecutor is making the prosecutor",4a14237c7babe3270e3c51fa9b7459d2
136,force,cause,2012,BLOG,blazersedge.com,#The number of variables is huge. The forces of cause and effect are as complex as the human equation. Nobody's going to,#The number of variables is huge. The forces of cause and effect are as complex as the human equation. Nobody's going to,6ee2b4e92d55b89389d18a4bf8324baf
137,power,effect,1991,NEWS,CSMonitor,#Humor makes one a different person. This power of effect doesn't stop below the neck... mirth is accompanied by perturbations thoughout the,#Humor makes one a different person. This power of effect doesn't stop below the neck... mirth is accompanied by perturbations thoughout the,4399ca5a7ff45ac08d82d320cf88a18f
138,accumulation,change,2012,BLOG,ribbonfarm.com,"#drives the evolution of civilizations, through monotonic, path-dependent accumulation of changes # I didn't settle on these five lightly. I must","#drives the evolution of civilizations, through monotonic, path-dependent accumulation of changes # I didn't settle on these five lightly. I must",f39184762248483ec0547bbd9e79fb13
139,accumulation,change,1999,ACAD,AmerStudies,#is no exception. Not only have there been an accumulation of changes in the evolution of this phenomenon as a result of the migrants,#is no exception. Not only have there been an accumulation of changes in the evolution of this phenomenon as a result of the migrants,b8797851ecb87e5c704c9ce884fae738
140,accumulation,change,1994,MAG,MensHealth,"#. Now, bear in mind that age is an accumulation of changes. If you consistently score above average, you're obviously a","#. Now, bear in mind that age is an accumulation of changes. If you consistently score above average, you're obviously a",fa060dc47557bf8dfa73ac4554481055
141,accumulation,change,1992,ACAD,Environment,"#almost all of which were initially driven by the rapid accumulation of changes in land use. These changes, however, were not quite","#almost all of which were initially driven by the rapid accumulation of changes in land use. These changes, however, were not quite",aa1402ec2580ff9ef3924bc0981524bc
142,acquisition,learning,2013,ACAD,InstrPsych,#educational shift from behaviorism to humanism. Primary to the acquisition of learning and knowledge from the andragogical perspective is the importance of experience for,#educational shift from behaviorism to humanism. Primary to the acquisition of learning and knowledge from the andragogical perspective is the importance of experience for,df0f633aa38fff470ecbc10edddf2876
143,acquisition,learning,1994,ACAD,Symposium,#marked the end of the aristocracy's monopoly on the acquisition of learning. They knew that their small shops housed the instruments that could,#marked the end of the aristocracy's monopoly on the acquisition of learning. They knew that their small shops housed the instruments that could,d475f91b5849b673c1314fc3475a7c42
144,appetite,desire,1994,ACAD,CrossCurrents,"#reward. 4 Instead of a life intoxicated by an untamed appetite of desire and domination that nothing can halt, one chooses the fullness of","#reward. 4 Instead of a life intoxicated by an untamed appetite of desire and domination that nothing can halt, one chooses the fullness of",42b5ffb465ac3700776e083f3b872ab8
145,movement,action,2013,ACAD,CanadianLiterature,#which are conveyed through the minimalist set and slow dance movements of actors (Nafziger-Leis 30). A number of production elements in the,#which are conveyed through the minimalist set and slow dance movements of actors (Nafziger-Leis 30). A number of production elements in the,cf035a9e06161d37dc1985fc556761d7
146,movement,action,2002,NEWS,Atlanta,"#), used its innovative computer software to capture the movements of actor Andy Serkis, who performed Gollum, and to provide Jackson's","#), used its innovative computer software to capture the movements of actor Andy Serkis, who performed Gollum, and to provide Jackson's",3fa569ac50d256b50a36e8f378f9b389
147,movement,introspection,2012,WEB,godconsciousness.com,"#and that is the Great Process, the movement of introspection of the second kind -- but the path is entirely new: this is","#and that is the Great Process, the movement of introspection of the second kind -- but the path is entirely new: this is",8a8d5221c41260f59af86539fba75d02
148,movement,introspection,2012,WEB,godconsciousness.com,"#the next circle, to engage in the movement of introspection of the second kind. And here, too, it is pointless to","#the next circle, to engage in the movement of introspection of the second kind. And here, too, it is pointless to",e9efdc1cda4e01c4497dde286efa8c57
149,go,emotion,1994,NEWS,Chicago,"#full of love and forgiveness and the letting go of emotions. And though I've always been attracted to very dark plays, I","#full of love and forgiveness and the letting go of emotions. And though I've always been attracted to very dark plays, I",a79887a22582ab9efbc5cfe204f5bfef
150,speed,action,2017,MAG,Ars Technica,"#emerged gradually out of experiments to combine the excitement and speed of action games with the deliberateness and depth of strategy. Then, suddenly","#emerged gradually out of experiments to combine the excitement and speed of action games with the deliberateness and depth of strategy. Then, suddenly",6cb10fc5da05755aa225711e8e23d98d
151,speed,action,2012,BLOG,...cyabcs.wordpress.com,"#for participation and sharing... # "" Thought at the speed of action... ""  Perspectives on how the world is evolving... #","#for participation and sharing... # "" Thought at the speed of action... "" Perspectives on how the world is evolving... #",38dc310f17f1e259d5f8f977c3af3c0a
152,speed,action,2011,FIC,Bk:Lady-Protector,"#'s departure. She did have to admire Cheleyza's speed of action. "" Commander... if you would come with me... ""","#'s departure. She did have to admire Cheleyza's speed of action. "" Commander... if you would come with me... """,dd250d4bac102f1ffdf120f9a4bdf34c
153,speed,action,1991,SPOK,ABC_Nightline,"#. This was a city stunned by the gravity and speed of action. Roads were virtually empty, but some motorists were speeding away","#. This was a city stunned by the gravity and speed of action. Roads were virtually empty, but some motorists were speeding away",210c6fed767b374ad69d38831d07985d
154,speed,action,1991,NEWS,NYTimes,#a peaceful future for the Mideast. # But their speed of action hints at something troubling: Mr. Bush and Mr. Baker also may,#a peaceful future for the Mideast. # But their speed of action hints at something troubling: Mr. Bush and Mr. Baker also may,33a1afbf04a8f0f20a4edb488e91f570
155,sweep,time,2016,MAG,MarketWatch,"## When you look at the data over a longer sweep of time, it is clear that putting your money to work sooner rather","## When you look at the data over a longer sweep of time, it is clear that putting your money to work sooner rather",d19510ea8d64457a7f825a8c2d826fe1
156,sweep,time,2015,MAG,NewStatesman,#The planets and stars are moving round God in slow sweeps of Time. # Laura came in with bread and cheese and beer and,#The planets and stars are moving round God in slow sweeps of Time. # Laura came in with bread and cheese and beer and,3fbc16c03396a196ea1b02031ba08b1c
157,sweep,time,2012,BLOG,cerebrovortex.com,#have devised what are termed as scaling techniques within a sweep of time scales. The signals are not under some metronome of pacing in,#have devised what are termed as scaling techniques within a sweep of time scales. The signals are not under some metronome of pacing in,1a6f58919b96c62ac603bfb866c30993
158,sweep,time,2009,MAG,TownCountry,"#than the brothers were actually alive, he makes the sweep of time they experience an odyssey that the blind Homer, as narrator,","#than the brothers were actually alive, he makes the sweep of time they experience an odyssey that the blind Homer, as narrator,",53a517966b495681fbf916ca55dc30e3
159,sweep,time,2006,MAG,AmericanCraft,"#between his quest forfundamental, archetypal forms and the inevitable sweep of time and decay in the natural world of the body. In Janus","#between his quest forfundamental, archetypal forms and the inevitable sweep of time and decay in the natural world of the body. In Janus",d6c3983185adfa2b2633ddda2b5182bb
160,sweep,time,2006,MAG,AmSpect,#Redemption. Morgan Llywelyn's novels cover a very broad sweep of time. Her most recent novels are set in the 20th century beginning,#Redemption. Morgan Llywelyn's novels cover a very broad sweep of time. Her most recent novels are set in the 20th century beginning,77f11ca7b1828e2b1ad6084537e6d8ee
161,sweep,time,2000,MAG,People,"#to the ocean's bottom. "" I saw the sweep of time, the ancient processes that have worked through the millenniums, ""","#to the ocean's bottom. "" I saw the sweep of time, the ancient processes that have worked through the millenniums, """,818e7e3f63c6bdb5159204b9329f398f
162,sweep,time,1996,FIC,FantasySciFi,"#me to remember how insubstantial human dreams are in the sweep of time. "" # "" And sometimes, how unprincipled? "" she","#me to remember how insubstantial human dreams are in the sweep of time. "" # "" And sometimes, how unprincipled? "" she",a427f98d65499866de8205783f1d3877
163,sweep,time,1993,FIC,Bk:BeamMeUp,"#awe he'd once experienced in contemplating the p23 great sweep of time and space, wondering about the peculiar evolutionary magic that had put","#awe he'd once experienced in contemplating the p23 great sweep of time and space, wondering about the peculiar evolutionary magic that had put",f3e85d658279780807548a26843c6e79
164,sweep,time,1992,ACAD,SocialStudies,"#history teaching, and students need to grasp thoroughly the sweep of time in order to sequence events, people, and ideas. The","#history teaching, and students need to grasp thoroughly the sweep of time in order to sequence events, people, and ideas. The",8b6841355d9b6998e992d15e8d68ba4b
165,sweep,time,1992,ACAD,AmerEthnicHis,"#, for the former look at it over the long sweep of time and from the available archives, while the latter look closely at","#, for the former look at it over the long sweep of time and from the available archives, while the latter look closely at",f79ce46af002ca87dd805eeb6873d23f
166,speed,time,2018,ACAD,Studies in the Novel,"#be displayed at the same time, but also different speeds of time. A graphic narrative does not dictate the speed of reading the","#be displayed at the same time, but also different speeds of time. A graphic narrative does not dictate the speed of reading the",1d29bc32ad7675b9b8adf466787abeb7
167,speed,time,2017,FIC,Bk:ElegantTheory,"#infinitum. The distance remains constant; therefore, the speed of time is constant. If, however, the mirrors are in motion","#infinitum. The distance remains constant; therefore, the speed of time is constant. If, however, the mirrors are in motion",3930759b20a817f0623c183ecc0bf849
168,speed,time,2012,WEB,jw.org,#wish. Accept the fact that time moves at the speed of time and not at the speed of your expectations. That is patience,#wish. Accept the fact that time moves at the speed of time and not at the speed of your expectations. That is patience,3f971fbef863394fbed3a7e6958caa0c
169,speed,time,2012,WEB,nytimes.com,"#exponentially faster as one falls in). # The Speed of Time # But wait a second, how can we say that time","#exponentially faster as one falls in). # The Speed of Time # But wait a second, how can we say that time",447317de73098f39d5b7279913502ee7
170,speed,time,2009,FIC,Analog,"#. "" He gave a goodnatured laugh. "" The speed of time. Very much in the spirit of relativity theory. "" He","#. "" He gave a goodnatured laugh. "" The speed of time. Very much in the spirit of relativity theory. "" He",fc4935ad8a6ce35efdd1070abfd91753
171,speed,time,2009,FIC,Analog,"#seems to have borne real fruit. "" "" The speed of time bears bitter fruit, "" said Robert with a sigh. ""","#seems to have borne real fruit. "" "" The speed of time bears bitter fruit, "" said Robert with a sigh. """,2172636528d47d287218c52cf5561ff6
172,speed,time,2009,TV,The Spectacular Spid...,"#?? Looking up with no surprise Arriving in the speed of time?? Ah, ah, ah, ah, ah?","#?? Looking up with no surprise Arriving in the speed of time?? Ah, ah, ah, ah, ah?",422644b7124eebcf18efd396bd7f1e3e
173,speed,time,2007,MAG,Bicycling (2),"#. "" OR "" I feel overwhelmed by the speed of time trials and tyne-trial-mtensity workouts. "" YOUR LIMITER IS: LACTATE THRESHOLD","#. "" OR "" I feel overwhelmed by the speed of time trials and tyne-trial-mtensity workouts. "" YOUR LIMITER IS: LACTATE THRESHOLD",33719d071393434bfe159d76ea563e5c
174,creep,time,2018,ACAD,Journal of Thought,"#don't happen overnight. They operate under the slow creep of time, creating a subtle yet pervasive effect on the mindset and the","#don't happen overnight. They operate under the slow creep of time, creating a subtle yet pervasive effect on the mindset and the",4974048a590189ed8448e1694d1bcf03
175,creep,time,1991,FIC,Bk:RunawaySoul,"#in someone else, and then the onward rush or creep of time deposits you in the middle of the singular death in yourself.","#in someone else, and then the onward rush or creep of time deposits you in the middle of the singular death in yourself.",589ec6912addd4541f9045f176e91579
176,inch,time,2012,BLOG,...hoftime.blogspot.com,#me via email for permission to use material from An Inch of Time. Thanks.  Follow by Email  Word  Favorite Books,#me via email for permission to use material from An Inch of Time. Thanks. Follow by Email Word Favorite Books,27feb2c2cf9be7f321c17d6035b6af2c
177,object,feeling,1999,ACAD,EnvirAffairs,"#a natural method of connecting feelings with the objects of feelings, this method can be discovered without subjectivism. (n195) # Schopenhauer held","#a natural method of connecting feelings with the objects of feelings, this method can be discovered without subjectivism. (n195) # Schopenhauer held",2d2f2d0244b7f9611b20790bbddcf890
178,object,feeling,1998,ACAD,EnvironEd,"#also mean the "" imaginative ascribing to an object of feelings or attitudes present in oneself "" (Webster's Encyclopedic Unabridged Dictionary, 1989","#also mean the "" imaginative ascribing to an object of feelings or attitudes present in oneself "" (Webster's Encyclopedic Unabridged Dictionary, 1989",9d44392dffda8d8fb0dc276549668ff9
179,object,feeling,1995,MAG,ChristCentury,#based on the intuition of values as the objects of feeling. Scheler's style of thought was intuitive and introspective. He excelled at,#based on the intuition of values as the objects of feeling. Scheler's style of thought was intuitive and introspective. He excelled at,02fcdf8f7164b74454d8f5b68afe13c7
180,thing,emotion,2000,FIC,Analog,"#a tortured satellite, saw her as a thing of emotions and feelings, of moods and changes. He saw beauty where others saw","#a tortured satellite, saw her as a thing of emotions and feelings, of moods and changes. He saw beauty where others saw",042d1c586715e3cd934bf6889b3f0f06
181,object,emotion,2003,ACAD,PerspPolSci,"#is that it may make increasingly otiose certain objects of emotion and their conditions. In this, it is not unlike historical change generally","#is that it may make increasingly otiose certain objects of emotion and their conditions. In this, it is not unlike historical change generally",6dd4e5bf3fd1e6a257f6f894b36614fc
182,object,opportunity,2007,ACAD,Mercury,"#southern hemisphere. If there is a scientific object of opportunity, Watters says that the spacecraft's orbit can be drifted a bit north","#southern hemisphere. If there is a scientific object of opportunity, Watters says that the spacecraft's orbit can be drifted a bit north",5f6e2422f9708c1bdffa59828a7ebbd0
183,thing,chance,2012,WEB,bible.cc,"#which though said to happen, were not things of chance but of appointment; for as all the sufferings of Christ the head,","#which though said to happen, were not things of chance but of appointment; for as all the sufferings of Christ the head,",12ca2182ccddbe97efbb5d67b6cab81d
184,object,thought,2017,ACAD,The Review of Metaphysics,"#, 1954). That is: the objects of thought call forth or compel your thinking about them, and not vice versa. #","#, 1954). That is: the objects of thought call forth or compel your thinking about them, and not vice versa. #",4fbe369c4272a9489cbea72bc6ef2e2a
185,object,thought,2017,ACAD,The Review of Metaphysics,"#individuating conditions. In most cases, the object of thought is the universal nature of things. However, there is still a marginal","#individuating conditions. In most cases, the object of thought is the universal nature of things. However, there is still a marginal",00176820f74651147009f328987075f5
186,object,thought,2016,ACAD,Korean Studies,"#it a certain range of possibilities for problematizing objects of thought, but also precludes certain other kinds of ideational motifs, even the questions","#it a certain range of possibilities for problematizing objects of thought, but also precludes certain other kinds of ideational motifs, even the questions",81a59bae1177980b042b46076bf3d2c5
187,object,thought,2016,ACAD,Charles S. Peirce Society,"#, be intellectually symbolized and converted into an object of thought. (LW 5:254, emphasis added) # The notion that a noncognitive","#, be intellectually symbolized and converted into an object of thought. (LW 5:254, emphasis added) # The notion that a noncognitive",4a0c44da58d5ec9dad40b3ab4676e95b
188,object,thought,2012,WEB,papert.org,#thinking would have them get close to the objects of thought. The computer offers them objects of thought. But the closer they get,#thinking would have them get close to the objects of thought. The computer offers them objects of thought. But the closer they get,1eed4450a5305123c5659aa820c360d6
189,object,thought,2012,WEB,papert.org,"#objects of thought. The computer offers them objects of thought. But the closer they get to this machine, the more anxious they","#objects of thought. The computer offers them objects of thought. But the closer they get to this machine, the more anxious they",5c6d2650ee59cff7cd306278f1cf917b
190,object,thought,2012,WEB,nyu.edu,"#one of which could in principle be an object of thought. For another thing, there are systematic relations among beliefs: for example","#one of which could in principle be an object of thought. For another thing, there are systematic relations among beliefs: for example",ee9ae4fb42b4c36f3ec692edb59990f5
191,object,thought,2012,WEB,ruccs.rutgers.edu,"#of propositional attitudes when they aren't the objects of thought? # In both cases, there is the same crucial constraint on the","#of propositional attitudes when they aren't the objects of thought? # In both cases, there is the same crucial constraint on the",0da90fa6c393ce21358048863159718e
192,object,thought,2012,BLOG,...bjects.wordpress.com,#put the examples first (ie put the objects of thought before the thought) and in adequately describing them we lose the distinctions we,#put the examples first (ie put the objects of thought before the thought) and in adequately describing them we lose the distinctions we,c3b77fa91bec703a9e8dd2b19f8f7bae
193,object,thought,2012,BLOG,saints.sqpn.com (1),#creatures God may be present as an object of thought and will. He also causes these actions by a special working and indwelling,#creatures God may be present as an object of thought and will. He also causes these actions by a special working and indwelling,2c6fe887c75762b40e10148743d737c5
194,object,thought,2012,BLOG,...ngeline.blogspot.com,"#spirit that impels All thinking things, all objects of thought, And rolls through all things. "" # William Wordsworth, from Tintern","#spirit that impels All thinking things, all objects of thought, And rolls through all things. "" # William Wordsworth, from Tintern",c9a7b8a82422804c07ed3f7681bf9ba7
195,object,thought,2012,BLOG,...homism.wordpress.com,"#views of the finite. Say that every object of thought, for us, is finite (take this in the unobjectionable sense that","#views of the finite. Say that every object of thought, for us, is finite (take this in the unobjectionable sense that",0e076264659296d549aef27cb0ddeb9d
196,object,thought,2012,BLOG,opednews.com,"#2. Relating to or existing as an object of thought without consideration of independent existence --used chiefly in medieval philosophy # "" History does","#2. Relating to or existing as an object of thought without consideration of independent existence --used chiefly in medieval philosophy # "" History does",6e86b5f9a6bc0e8e8fd38dde1f99589d
197,object,thought,2012,BLOG,opednews.com,"#(a person) and objective was an object of thought. A person developed an object of thought and then analyzed it subjectively,","#(a person) and objective was an object of thought. A person developed an object of thought and then analyzed it subjectively,",98dcf53ff554a2ca58bff6c780edf544
198,object,thought,2012,BLOG,opednews.com,"#object of thought. A person developed an object of thought and then analyzed it subjectively, thus pursuing that object on the basis of","#object of thought. A person developed an object of thought and then analyzed it subjectively, thus pursuing that object on the basis of",dbc61aaea8d6df412527d167d78fd58c
199,object,thought,2009,ACAD,AnthropolQ,"#"" thinking "" imbues both thought and the objects of thought with semiotic vitality; thinking participates in, even manipulates, a world.","#"" thinking "" imbues both thought and the objects of thought with semiotic vitality; thinking participates in, even manipulates, a world.",81cd23bce6e1ff83af81320b157acb32
200,object,thought,2006,ACAD,RoeperReview,"#extent to which thinking is bound to the objects of thought (Greeno, Collins, &; Resnick, 1996). Put differently,","#extent to which thinking is bound to the objects of thought (Greeno, Collins, &; Resnick, 1996). Put differently,",fcdc19c69bb8c2662cec6b5e6c40da80
201,object,thought,2006,ACAD,NAJPsychology,"#include both positive and negative feelings about an object of thought (Thompson, Zanna, &; Griffin, 1995). When ambivalence is","#include both positive and negative feelings about an object of thought (Thompson, Zanna, &; Griffin, 1995). When ambivalence is",698c7ce2c7c2def7db0da0895f5d7142
202,object,thought,1996,ACAD,SocialPsych,"#when one has little prior knowledge about the object of thought. Moreover, neither Wright and Wells (1985), in their investigation","#when one has little prior knowledge about the object of thought. Moreover, neither Wright and Wells (1985), in their investigation",dc92a816cbddb9e68ec0411c28a7f683
203,object,thought,1996,ACAD,LatAmPopScult,#and the construction of popular culture as an object of thought and discussion. (To use an analogy: It is less about the,#and the construction of popular culture as an object of thought and discussion. (To use an analogy: It is less about the,aee2c6b92e6d88a22915e6a7b74c659d
204,object,thought,1992,ACAD,CrossCurrents,"#relation of a thinking subject to a neutral object of thought. "" Buber then offers by way of contrast: "" mutual contact,","#relation of a thinking subject to a neutral object of thought. "" Buber then offers by way of contrast: "" mutual contact,",7e2e040e0b578b2c1d21a262f3b67423
205,object,thought,1991,ACAD,Monist,#One way of resolving these difficulties concerning the objects of thought is to argue that there are terms which refer to things which must exist,#One way of resolving these difficulties concerning the objects of thought is to argue that there are terms which refer to things which must exist,7152a8f2dc74181a356e3ff83a5699d2
206,object,thought,1991,ACAD,CrossCurrents,#There is no text where there is no object of thought and investigation. (281) # The soul (both mine and the,#There is no text where there is no object of thought and investigation. (281) # The soul (both mine and the,2f0a9a612be8239b51adc4ca0bbed78f
207,object,thought,1991,ACAD,PerspPolSci,"#under the delusion of doing good for an object of thought, which has no real existence in the first place. "" For Marx","#under the delusion of doing good for an object of thought, which has no real existence in the first place. "" For Marx",1cdf347ac8d2b1c9036191c685d4eb26
208,sense,introspection,2010,NEWS,WashPost,"#. # "" People are responding to that sense of introspection, "" Fortune said. "" I really believe they are connecting with the","#. # "" People are responding to that sense of introspection, "" Fortune said. "" I really believe they are connecting with the",bbf58e80b8f702ea9a0cd6cd1eb57357
209,sense,introspection,1999,NEWS,WashPost,"#for some sign of presidential decorum. Some sense of introspection, a true understanding of what it means to give oneself to the public","#for some sign of presidential decorum. Some sense of introspection, a true understanding of what it means to give oneself to the public",2d950fdb0ea64aaf239b4c4bf9821523
210,sense,thinking,1997,ACAD,PerspPolSci,"#not constructed: # Thought, in the sense of thinking, is always somebody's thought. But again, by its very nature","#not constructed: # Thought, in the sense of thinking, is always somebody's thought. But again, by its very nature",0fe33e7c124e6d1a4995b12c86edf354
