name,label,hasLemma
LexicalUnit_4320,['massage.n'],['massage.n']
LexicalUnit_2366,['want.v'],['want.v']
LexicalUnit_394,['avoid.v'],['avoid.v']
LexicalUnit_7364,['pirouette.v'],['pirouette.v']
LexicalUnit_8827,['extremely rich.a'],['extremely rich.a']
LexicalUnit_2622,['distribute.v'],['distribute.v']
LexicalUnit_144,['ale.n'],['ale.n']
LexicalUnit_2685,['outlier.n'],['outlier.n']
LexicalUnit_4878,['overturn.v'],['overturn.v']
LexicalUnit_6013,['choir.n'],['choir.n']
LexicalUnit_4393,['nurse practitioner.n'],['nurse practitioner.n']
LexicalUnit_4115,['firearm regulation.n'],['firearm regulation.n']
LexicalUnit_5706,['journalism.n'],['journalism.n']
LexicalUnit_561,['lurch.v'],['lurch.v']
LexicalUnit_4673,['contagion.n'],['contagion.n']
LexicalUnit_8204,['shoplift.v'],['shoplift.v']
LexicalUnit_2410,['disengage.v'],['disengage.v']
LexicalUnit_5074,['flame.n'],['flame.n']
LexicalUnit_5859,"[""mothers' wisdom.n""]","[""mothers' wisdom.n""]"
LexicalUnit_9005,['income.n'],['income.n']
LexicalUnit_1492,['Gamma.n'],['Gamma.n']
LexicalUnit_4485,['toddler.n'],['toddler.n']
LexicalUnit_3853,['full.a'],['full.a']
LexicalUnit_833,['den.n'],['den.n']
LexicalUnit_2022,['lion-hearted.a'],['lion-hearted.a']
LexicalUnit_4684,['human papillomavirus.n'],['human papillomavirus.n']
LexicalUnit_1402,['climate restoration.n'],['climate restoration.n']
LexicalUnit_3376,['family.n'],['family.n']
LexicalUnit_8904,['cloak.v'],['cloak.v']
LexicalUnit_2599,['sleaze.n'],['sleaze.n']
LexicalUnit_8316,['wedge tornado.n'],['wedge tornado.n']
LexicalUnit_2637,['anti-global warming propaganda.n'],['anti-global warming propaganda.n']
LexicalUnit_4050,['follow.v'],['follow.v']
LexicalUnit_6067,['natural disaster prediction.n'],['natural disaster prediction.n']
LexicalUnit_1562,['blouse.n'],['blouse.n']
LexicalUnit_8149,['winnow.n'],['winnow.n']
LexicalUnit_1422,['climate change optimism.n'],['climate change optimism.n']
LexicalUnit_530,['down.prep'],['down.prep']
LexicalUnit_3692,['candy.n'],['candy.n']
LexicalUnit_6679,['plastic bottle.n'],['plastic bottle.n']
LexicalUnit_2821,['nibble.v'],['nibble.v']
LexicalUnit_1063,['carbon cycle.n'],['carbon cycle.n']
LexicalUnit_8013,['sustain.v'],['sustain.v']
LexicalUnit_7851,['ice storm.n'],['ice storm.n']
LexicalUnit_8078,['taxation.n'],['taxation.n']
LexicalUnit_2597,['scum.n'],['scum.n']
LexicalUnit_6051,['narrow.v the scope'],['narrow.v the scope']
LexicalUnit_8754,['battle.n'],['battle.n']
LexicalUnit_6052,['narrow.v the width'],['narrow.v the width']
LexicalUnit_763,['bold.a'],['bold.a']
LexicalUnit_2699,['dive.v'],['dive.v']
LexicalUnit_4425,['urologist.n'],['urologist.n']
LexicalUnit_412,['side-step.v'],['side-step.v']
LexicalUnit_8320,['touch.v'],['touch.v']
LexicalUnit_8548,['scale.v'],['scale.v']
LexicalUnit_7538,['segment.v'],['segment.v']
LexicalUnit_3242,['bilge.n'],['bilge.n']
LexicalUnit_2221,['starless.a'],['starless.a']
LexicalUnit_6395,['kid.n'],['kid.n']
LexicalUnit_5107,['glare.n'],['glare.n']
LexicalUnit_4654,['cheap.a'],['cheap.a']
LexicalUnit_4406,['physician assistant.n'],['physician assistant.n']
LexicalUnit_4580,['the destitute.n'],['the destitute.n']
LexicalUnit_554,['middling'],['middling']
LexicalUnit_7437,['seafaring.adj'],['seafaring.adj']
LexicalUnit_8363,['antinauseant.n'],['antinauseant.n']
LexicalUnit_2462,['crises.n'],['crises.n']
LexicalUnit_7503,['press.v on'],['press.v on']
LexicalUnit_5166,['forfeit.v'],['forfeit.v']
LexicalUnit_5283,['hobble.v'],['hobble.v']
LexicalUnit_3029,['environmental assessment.n'],['environmental assessment.n']
LexicalUnit_993,"[""non-hodgkin's lymphoma.n""]","[""non-hodgkin's lymphoma.n""]"
LexicalUnit_8837,['wealth.n'],['wealth.n']
LexicalUnit_3968,['oasis.n'],['oasis.n']
LexicalUnit_4044,['crew member.n'],['crew member.n']
LexicalUnit_8022,['flavour.n'],['flavour.n']
LexicalUnit_8309,['multi-vortex tornado.n'],['multi-vortex tornado.n']
LexicalUnit_5373,['coast.v'],['coast.v']
LexicalUnit_2050,['malfeasance.n'],['malfeasance.n']
LexicalUnit_2972,['amp.v up'],['amp.v up']
LexicalUnit_502,['top.a'],['top.a']
LexicalUnit_6197,['starry-eyed.a'],['starry-eyed.a']
LexicalUnit_6712,['jurisdiction.n'],['jurisdiction.n']
LexicalUnit_5841,['mommish.a'],['mommish.a']
LexicalUnit_3875,['plush.a'],['plush.a']
LexicalUnit_3761,['yank.v'],['yank.v']
LexicalUnit_5524,['sidle.v'],['sidle.v']
LexicalUnit_8330,['non-flashing red light.n'],['non-flashing red light.n']
LexicalUnit_1980,['power.n'],['power.n']
LexicalUnit_7721,['social.a status.n'],['social.a status.n']
LexicalUnit_2454,['urine sample.n'],['urine sample.n']
LexicalUnit_2255,['unpaid.a'],['unpaid.a']
LexicalUnit_2298,['crush.n'],['crush.n']
LexicalUnit_7838,['stranglehold.n'],['stranglehold.n']
LexicalUnit_5520,['shoulder.v'],['shoulder.v']
LexicalUnit_1704,['crimson.a'],['crimson.a']
LexicalUnit_8261,['strict.a'],['strict.a']
LexicalUnit_4479,['newborn.n'],['newborn.n']
LexicalUnit_2048,['hood.n'],['hood.n']
LexicalUnit_5646,['yacht.v'],['yacht.v']
LexicalUnit_1432,['climate pessimist.n'],['climate pessimist.n']
LexicalUnit_8641,['bike.v'],['bike.v']
LexicalUnit_2011,['courageousness.n'],['courageousness.n']
LexicalUnit_3773,['progress.n'],['progress.n']
LexicalUnit_5703,['significant.a'],['significant.a']
LexicalUnit_3457,['ablaze.a'],['ablaze.a']
LexicalUnit_6523,['duel.n'],['duel.n']
LexicalUnit_5075,['flare.n'],['flare.n']
LexicalUnit_3403,['scare.v'],['scare.v']
LexicalUnit_8857,['millionaire.n'],['millionaire.n']
LexicalUnit_3609,['gossamer.n'],['gossamer.n']
LexicalUnit_7058,['Abraham.n'],['Abraham.n']
LexicalUnit_4209,['National Rifle Association.n'],['National Rifle Association.n']
LexicalUnit_4475,['infant.n'],['infant.n']
LexicalUnit_7512,['steal.v into'],['steal.v into']
LexicalUnit_5698,['teatime.n'],['teatime.n']
LexicalUnit_7244,['consumption.n'],['consumption.n']
LexicalUnit_4745,['lunatic.n'],['lunatic.n']
LexicalUnit_8701,['blanket.v'],['blanket.v']
LexicalUnit_3935,['everywhere.adv'],['everywhere.adv']
LexicalUnit_5894,['climb.v out'],['climb.v out']
LexicalUnit_7475,['open eye.n'],['open eye.n']
LexicalUnit_3530,['staunch.a'],['staunch.a']
LexicalUnit_1376,['carbon capture.n'],['carbon capture.n']
LexicalUnit_5898,['get.v out'],['get.v out']
LexicalUnit_3254,['excite.v'],['excite.v']
LexicalUnit_3259,['frenzy.n'],['frenzy.n']
LexicalUnit_535,['lowest.a'],['lowest.a']
LexicalUnit_5285,['jig.v'],['jig.v']
LexicalUnit_6132,['poke.v'],['poke.v']
LexicalUnit_8966,['bushfire.n'],['bushfire.n']
LexicalUnit_5650,['husband.n'],['husband.n']
LexicalUnit_3256,['exhilarate.v'],['exhilarate.v']
LexicalUnit_132,['NOx.n'],['NOx.n']
LexicalUnit_4203,['the gun lobby.n'],['the gun lobby.n']
LexicalUnit_477,['dead-end.n'],['dead-end.n']
LexicalUnit_8547,['rocket.v'],['rocket.v']
LexicalUnit_3842,['plumcot.n'],['plumcot.n']
LexicalUnit_2272,['contract.v'],['contract.v']
LexicalUnit_807,['castle.n'],['castle.n']
LexicalUnit_8948,['bush.n'],['bush.n']
LexicalUnit_3375,['daughter.n'],['daughter.n']
LexicalUnit_6723,['door.n'],['door.n']
LexicalUnit_7804,['premier.n'],['premier.n']
LexicalUnit_3711,['jellied.a'],['jellied.a']
LexicalUnit_459,['blockade.v'],['blockade.v']
LexicalUnit_4740,['insanity.n'],['insanity.n']
LexicalUnit_3399,['hair-raising.a'],['hair-raising.a']
LexicalUnit_7327,['unveil.v'],['unveil.v']
LexicalUnit_8677,['taxi.v'],['taxi.v']
LexicalUnit_1954,['elbow-bump.n'],['elbow-bump.n']
LexicalUnit_3395,['fright.n'],['fright.n']
LexicalUnit_7917,['cardiac surgeon.n'],['cardiac surgeon.n']
LexicalUnit_4915,['fogginess.n'],['fogginess.n']
LexicalUnit_378,['thrashing.n'],['thrashing.n']
LexicalUnit_8479,['dim-witted.a'],['dim-witted.a']
LexicalUnit_1424,['global warming optimist.n'],['global warming optimist.n']
LexicalUnit_4084,['gun-control sentiment.n'],['gun-control sentiment.n']
LexicalUnit_1874,['ball and chain.n'],['ball and chain.n']
LexicalUnit_1972,['contain.v'],['contain.v']
LexicalUnit_4313,['herbal remedy.n'],['herbal remedy.n']
LexicalUnit_2766,['apartment.n'],['apartment.n']
LexicalUnit_5233,['alchemy.n'],['alchemy.n']
LexicalUnit_4651,['bargain.n'],['bargain.n']
LexicalUnit_1215,['body wash.n'],['body wash.n']
LexicalUnit_6118,['nutritive.a'],['nutritive.a']
LexicalUnit_2713,['slide.n'],['slide.n']
LexicalUnit_6175,['unlock.v'],['unlock.v']
LexicalUnit_2346,['this.p'],['this.p']
LexicalUnit_4720,['sip.n'],['sip.n']
LexicalUnit_3588,['flash flood.n'],['flash flood.n']
LexicalUnit_5876,['motion.n'],['motion.n']
LexicalUnit_2591,['repugnant.a'],['repugnant.a']
LexicalUnit_6790,['ending.n'],['ending.n']
LexicalUnit_3542,['adapt.v'],['adapt.v']
LexicalUnit_7607,['hush.v'],['hush.v']
LexicalUnit_1374,['environmental grief.n'],['environmental grief.n']
LexicalUnit_8033,['savory.a'],['savory.a']
LexicalUnit_180,['collect.v'],['collect.v']
LexicalUnit_2086,['environmental extremism.n'],['environmental extremism.n']
LexicalUnit_7259,['knapsack.n'],['knapsack.n']
LexicalUnit_1511,['climate forcing factor.n'],['climate forcing factor.n']
LexicalUnit_9,['soaking.n'],['soaking.n']
LexicalUnit_6324,['road.n out'],['road.n out']
LexicalUnit_4453,['mask.v'],['mask.v']
LexicalUnit_2003,['United States.n'],['United States.n']
LexicalUnit_1524,['diminished ozone layer.n'],['diminished ozone layer.n']
LexicalUnit_7536,['partition.v'],['partition.v']
LexicalUnit_6372,['drama.n'],['drama.n']
LexicalUnit_1730,['tell.v'],['tell.v']
LexicalUnit_28,['performance.n'],['performance.n']
LexicalUnit_455,['barred.a'],['barred.a']
LexicalUnit_2054,['perpetrator.n'],['perpetrator.n']
LexicalUnit_1019,['stage 4.n'],['stage 4.n']
LexicalUnit_5406,['gallivant.v'],['gallivant.v']
LexicalUnit_2362,['hanker.v'],['hanker.v']
LexicalUnit_391,['wet snow avalanche.n'],['wet snow avalanche.n']
LexicalUnit_2049,['mafioso.n'],['mafioso.n']
LexicalUnit_1168,['munch.v'],['munch.v']
LexicalUnit_4877,['convict.v'],['convict.v']
LexicalUnit_4029,['lamenting.v'],['lamenting.v']
LexicalUnit_4361,['anaesthetist.n'],['anaesthetist.n']
LexicalUnit_5143,['live.v'],['live.v']
LexicalUnit_7646,['snooze.v'],['snooze.v']
LexicalUnit_7582,['slavemaster.n'],['slavemaster.n']
LexicalUnit_8161,['material.n'],['material.n']
LexicalUnit_8990,['wet line.n'],['wet line.n']
LexicalUnit_2692,['burrow.v'],['burrow.v']
LexicalUnit_1058,['volumetric modulated arc therapy.n'],['volumetric modulated arc therapy.n']
LexicalUnit_3318,['skillful.a'],['skillful.a']
LexicalUnit_2055,['thug.n'],['thug.n']
LexicalUnit_8758,['besiege.v'],['besiege.v']
LexicalUnit_6092,['mediation.n'],['mediation.n']
LexicalUnit_4266,['disembowel.v'],['disembowel.v']
LexicalUnit_6109,['wander.v'],['wander.v']
LexicalUnit_7343,['self-defence.n right.n'],['self-defence.n right.n']
LexicalUnit_3044,['Non-Annex I Country.n'],['Non-Annex I Country.n']
LexicalUnit_160,['mai tai.n'],['mai tai.n']
LexicalUnit_1608,['pullover.n'],['pullover.n']
LexicalUnit_7288,['rejuvenate.v'],['rejuvenate.v']
LexicalUnit_2343,['democratic.a institution.n'],['democratic.a institution.n']
LexicalUnit_7080,['Baha’i.n'],['Baha’i.n']
LexicalUnit_1970,['contained.a'],['contained.a']
LexicalUnit_9000,['wildland urban interface.n'],['wildland urban interface.n']
LexicalUnit_1925,['swipe.v'],['swipe.v']
LexicalUnit_7177,['religious sect.n'],['religious sect.n']
LexicalUnit_1761,['scrimmage.v'],['scrimmage.v']
LexicalUnit_2144,['cyclic.a'],['cyclic.a']
LexicalUnit_3982,['government.n'],['government.n']
LexicalUnit_2642,['climate change communication.n'],['climate change communication.n']
LexicalUnit_8325,['flashing red light.n'],['flashing red light.n']
LexicalUnit_7456,['clandestine.a'],['clandestine.a']
LexicalUnit_1758,['player.n'],['player.n']
LexicalUnit_4595,['tarnish.v'],['tarnish.v']
LexicalUnit_820,['shore.v up'],['shore.v up']
LexicalUnit_3107,['environmental social movement.n'],['environmental social movement.n']
LexicalUnit_5472,['prance.v'],['prance.v']
LexicalUnit_1566,['briefs.n'],['briefs.n']
LexicalUnit_8165,['tapestry.n'],['tapestry.n']
LexicalUnit_6988,['shamble.v'],['shamble.v']
LexicalUnit_79,['leg.n up'],['leg.n up']
LexicalUnit_7577,['rule.v over'],['rule.v over']
LexicalUnit_8052,['tastiness.n'],['tastiness.n']
LexicalUnit_6271,['passionateness.n'],['passionateness.n']
LexicalUnit_6093,['negotiate.v'],['negotiate.v']
LexicalUnit_7021,['related.a'],['related.a']
LexicalUnit_1613,['sari.n'],['sari.n']
LexicalUnit_2297,['crunch.v'],['crunch.v']
LexicalUnit_4120,['gun control bill.n'],['gun control bill.n']
LexicalUnit_229,['egg.n'],['egg.n']
LexicalUnit_4664,['sale-priced.a'],['sale-priced.a']
LexicalUnit_367,['onslaught.n'],['onslaught.n']
LexicalUnit_8956,['outback.n'],['outback.n']
LexicalUnit_2402,['wipe.v out'],['wipe.v out']
LexicalUnit_753,['pool.n'],['pool.n']
LexicalUnit_6499,['tumor.n'],['tumor.n']
LexicalUnit_215,['dog.n'],['dog.n']
LexicalUnit_6086,['timber.n'],['timber.n']
LexicalUnit_5159,['baggy.a'],['baggy.a']
LexicalUnit_7062,['Adam.n'],['Adam.n']
LexicalUnit_5618,['troop.v'],['troop.v']
LexicalUnit_3730,['soft.a'],['soft.a']
LexicalUnit_7134,['Jainism.n'],['Jainism.n']
LexicalUnit_1163,['chomp.v'],['chomp.v']
LexicalUnit_1408,['global warming mitigation.n'],['global warming mitigation.n']
LexicalUnit_5453,['motorcycle.v'],['motorcycle.v']
LexicalUnit_6845,['screen.v'],['screen.v']
LexicalUnit_632,['full-fledged.a'],['full-fledged.a']
LexicalUnit_179,['accumulation.n'],['accumulation.n']
LexicalUnit_3070,['tar pit.n'],['tar pit.n']
LexicalUnit_5740,['marshal.n'],['marshal.n']
LexicalUnit_7880,['crevasse.n'],['crevasse.n']
LexicalUnit_1504,['climate change prediction.n'],['climate change prediction.n']
LexicalUnit_2413,['unfasten.v'],['unfasten.v']
LexicalUnit_4590,['impurity.n'],['impurity.n']
LexicalUnit_4418,['rheumatologist.n'],['rheumatologist.n']
LexicalUnit_8371,['cure.n'],['cure.n']
LexicalUnit_5750,['misfortune.n'],['misfortune.n']
LexicalUnit_5125,['duvet cover.n'],['duvet cover.n']
LexicalUnit_5797,['biological mom.n'],['biological mom.n']
LexicalUnit_6969,['cruise.v'],['cruise.v']
LexicalUnit_7667,['scent.n'],['scent.n']
LexicalUnit_8959,['wasteland.n'],['wasteland.n']
LexicalUnit_6436,['fungus.n'],['fungus.n']
LexicalUnit_4437,['boiling.a'],['boiling.a']
LexicalUnit_8708,['hide.v'],['hide.v']
LexicalUnit_6276,['angle.v'],['angle.v']
LexicalUnit_5851,['mother.v'],['mother.v']
LexicalUnit_3872,['furry.a'],['furry.a']
LexicalUnit_548,['reside.v in.prep'],['reside.v in.prep']
LexicalUnit_6011,['unmoving.a'],['unmoving.a']
LexicalUnit_856,['harass.v'],['harass.v']
LexicalUnit_4674,['contagious.a'],['contagious.a']
LexicalUnit_4448,['camouflage.v'],['camouflage.v']
LexicalUnit_4936,['chortle.n'],['chortle.n']
LexicalUnit_8991,['wildfire behavior.n'],['wildfire behavior.n']
LexicalUnit_889,['weigh.v down'],['weigh.v down']
LexicalUnit_7088,['bishop.n'],['bishop.n']
LexicalUnit_5794,['morality'],['morality']
LexicalUnit_3292,['excruciating.a'],['excruciating.a']
LexicalUnit_681,['rudder.n'],['rudder.n']
LexicalUnit_1506,['climate change science.n'],['climate change science.n']
LexicalUnit_5578,['stroll.v'],['stroll.v']
LexicalUnit_4890,['extinction.n'],['extinction.n']
LexicalUnit_2192,['threatening.a'],['threatening.a']
LexicalUnit_6158,['obscene.a'],['obscene.a']
LexicalUnit_4841,['envious.a'],['envious.a']
LexicalUnit_7526,['susceptible.a'],['susceptible.a']
LexicalUnit_4901,['massacre.n'],['massacre.n']
LexicalUnit_5694,['midnight snack.n'],['midnight snack.n']
LexicalUnit_8397,['incursion.n'],['incursion.n']
LexicalUnit_1,['ability.n'],['ability.n']
LexicalUnit_4213,['advocate.n of gun right.n'],['advocate.n of gun right.n']
LexicalUnit_6682,['plastic cover.n'],['plastic cover.n']
LexicalUnit_2567,['inoculation.n'],['inoculation.n']
LexicalUnit_7560,['enslavement.n'],['enslavement.n']
LexicalUnit_7798,['despot.n'],['despot.n']
LexicalUnit_6985,['saunter.v'],['saunter.v']
LexicalUnit_5947,['wiggle.v'],['wiggle.v']
LexicalUnit_4552,['slam.n'],['slam.n']
LexicalUnit_2525,['flu.n'],['flu.n']
LexicalUnit_7307,['entanglement.n'],['entanglement.n']
LexicalUnit_4070,['gun-control doctrine.n'],['gun-control doctrine.n']
LexicalUnit_7846,['constrict.v'],['constrict.v']
LexicalUnit_7872,['abyss.n'],['abyss.n']
LexicalUnit_363,['bludgeon.v'],['bludgeon.v']
LexicalUnit_3261,['stimulation.n'],['stimulation.n']
LexicalUnit_4391,['nephrologist.n'],['nephrologist.n']
LexicalUnit_1626,['suit.n'],['suit.n']
LexicalUnit_5297,['rumba.v'],['rumba.v']
LexicalUnit_8176,['compulsory seizure of property.n'],['compulsory seizure of property.n']
LexicalUnit_7035,['gush.v'],['gush.v']
LexicalUnit_6920,['treacherous.adj'],['treacherous.adj']
LexicalUnit_3809,['buddy.n'],['buddy.n']
LexicalUnit_2530,['immune.a'],['immune.a']
LexicalUnit_4690,['mumps.n'],['mumps.n']
LexicalUnit_6734,['office.n'],['office.n']
LexicalUnit_2666,['global warming documentary.n'],['global warming documentary.n']
LexicalUnit_6979,['lumber.v'],['lumber.v']
LexicalUnit_4694,['plague.v'],['plague.v']
LexicalUnit_2080,['eco-radical.n'],['eco-radical.n']
LexicalUnit_1462,['intubation.n'],['intubation.n']
LexicalUnit_2330,['godliness.n'],['godliness.n']
LexicalUnit_3675,['spew.v'],['spew.v']
LexicalUnit_3860,['of'],['of']
LexicalUnit_3744,['push.v'],['push.v']
LexicalUnit_512,['linger.v'],['linger.v']
LexicalUnit_924,['June.n'],['June.n']
LexicalUnit_270,['push.v away'],['push.v away']
LexicalUnit_1023,['tumour marker.n'],['tumour marker.n']
LexicalUnit_546,['living.v in.prep'],['living.v in.prep']
LexicalUnit_4494,['comical.a'],['comical.a']
LexicalUnit_5253,['sleight of hand.a'],['sleight of hand.a']
LexicalUnit_7246,['ark.n'],['ark.n']
LexicalUnit_5613,['trek.v'],['trek.v']
LexicalUnit_7045,['pump.v'],['pump.v']
LexicalUnit_1531,['global warming data.n'],['global warming data.n']
LexicalUnit_3238,['werewolf.n'],['werewolf.n']
LexicalUnit_8254,['visa.n'],['visa.n']
LexicalUnit_2754,['pot.n'],['pot.n']
LexicalUnit_3454,['finance.n'],['finance.n']
LexicalUnit_7159,['religious community.n'],['religious community.n']
LexicalUnit_7171,['religious leader.n'],['religious leader.n']
LexicalUnit_8843,['allocate.v'],['allocate.v']
LexicalUnit_1644,['undershirt.n'],['undershirt.n']
LexicalUnit_7195,['Sikhism.n'],['Sikhism.n']
LexicalUnit_2743,['heroin.n'],['heroin.n']
LexicalUnit_6893,['pure.a'],['pure.a']
LexicalUnit_7909,['surface.n'],['surface.n']
LexicalUnit_1055,['radiation treatment.n'],['radiation treatment.n']
LexicalUnit_4625,['enlargement.n'],['enlargement.n']
LexicalUnit_1337,['climate skeptic.n'],['climate skeptic.n']
LexicalUnit_2843,['hydroelectric.n'],['hydroelectric.n']
LexicalUnit_4402,['pathologist.n'],['pathologist.n']
LexicalUnit_9012,['work.v'],['work.v']
LexicalUnit_6246,['bleed.v white'],['bleed.v white']
LexicalUnit_3740,['jolt.v'],['jolt.v']
LexicalUnit_5092,['lantern.n'],['lantern.n']
LexicalUnit_3411,['block party.n'],['block party.n']
LexicalUnit_8315,['waterspout tornado.n'],['waterspout tornado.n']
LexicalUnit_3215,['dragon.n'],['dragon.n']
LexicalUnit_5704,['broadcast.v'],['broadcast.v']
LexicalUnit_8878,['the well-off.n'],['the well-off.n']
LexicalUnit_1335,['climate denial.n'],['climate denial.n']
LexicalUnit_3443,['scorpion.n'],['scorpion.n']
LexicalUnit_4421,['surgeon.n'],['surgeon.n']
LexicalUnit_6297,['flop.v'],['flop.v']
LexicalUnit_5000,['guide.n'],['guide.n']
LexicalUnit_5964,['hamper.v'],['hamper.v']
LexicalUnit_3063,['quicksand.n'],['quicksand.n']
LexicalUnit_7116,['Eucharist.n'],['Eucharist.n']
LexicalUnit_5161,['cushy.a'],['cushy.a']
LexicalUnit_8405,['trespass.n'],['trespass.n']
LexicalUnit_7047,['siphon.v'],['siphon.v']
LexicalUnit_8556,['upsurge.v'],['upsurge.v']
LexicalUnit_2179,['jeopardize.v'],['jeopardize.v']
LexicalUnit_2507,['find.n'],['find.n']
LexicalUnit_860,['albatross.n'],['albatross.n']
LexicalUnit_7499,['lunge.v'],['lunge.v']
LexicalUnit_6572,['highway.n'],['highway.n']
LexicalUnit_3340,['extreme heat warning.n'],['extreme heat warning.n']
LexicalUnit_1010,['small cell lung cancer.n'],['small cell lung cancer.n']
LexicalUnit_2075,['climate radical.n'],['climate radical.n']
LexicalUnit_2648,['climate change poetry.n'],['climate change poetry.n']
LexicalUnit_8259,['snugness.n'],['snugness.n']
LexicalUnit_522,['be.v under.prep'],['be.v under.prep']
LexicalUnit_3295,['pain.v'],['pain.v']
LexicalUnit_1315,['global warming consensus.n'],['global warming consensus.n']
LexicalUnit_2260,['rot.v'],['rot.v']
LexicalUnit_4482,['senility.n'],['senility.n']
LexicalUnit_7965,['surgical extirpation.n'],['surgical extirpation.n']
LexicalUnit_8049,['taste.v'],['taste.v']
LexicalUnit_4990,['mushy.a'],['mushy.a']
LexicalUnit_1661,['cup of coffee.n'],['cup of coffee.n']
LexicalUnit_4191,['pro gun legislation.n'],['pro gun legislation.n']
LexicalUnit_5308,['skitter.v'],['skitter.v']
LexicalUnit_4848,['expedition.n'],['expedition.n']
LexicalUnit_8523,['buoy.v'],['buoy.v']
LexicalUnit_4910,['snuff out.v'],['snuff out.v']
LexicalUnit_387,['soft slab.n'],['soft slab.n']
LexicalUnit_538,['the pits.n'],['the pits.n']
LexicalUnit_1919,['eat.v'],['eat.v']
LexicalUnit_3556,['incorporate.v'],['incorporate.v']
LexicalUnit_239,['annoying.a'],['annoying.a']
LexicalUnit_8092,['tax revenue.n'],['tax revenue.n']
LexicalUnit_6196,['sanguinity.a'],['sanguinity.a']
LexicalUnit_110,['gust.n'],['gust.n']
LexicalUnit_7500,['lurch.v'],['lurch.v']
LexicalUnit_6041,['enigma.n'],['enigma.n']
LexicalUnit_7873,['black.a hole.n'],['black.a hole.n']
LexicalUnit_3529,['solidity.n'],['solidity.n']
LexicalUnit_453,['worse.a'],['worse.a']
LexicalUnit_1080,['cards.n'],['cards.n']
LexicalUnit_8658,['jump-start.v'],['jump-start.v']
LexicalUnit_5597,['teem.v'],['teem.v']
LexicalUnit_402,['dodger.n'],['dodger.n']
LexicalUnit_4373,['environmental health officer.n'],['environmental health officer.n']
LexicalUnit_8665,['put.v on the brakes'],['put.v on the brakes']
LexicalUnit_4461,['adulthood.n'],['adulthood.n']
LexicalUnit_1485,['Beta.n'],['Beta.n']
LexicalUnit_490,['highest.a'],['highest.a']
LexicalUnit_4131,['gun rule.n'],['gun rule.n']
LexicalUnit_1096,['caring.a'],['caring.a']
LexicalUnit_2246,['financial liability.n'],['financial liability.n']
LexicalUnit_2398,['obliterate.v'],['obliterate.v']
LexicalUnit_1643,['underpants.n'],['underpants.n']
LexicalUnit_2708,['plummet.v'],['plummet.v']
LexicalUnit_3570,['repair.n'],['repair.n']
LexicalUnit_5255,['sorcery.n'],['sorcery.n']
LexicalUnit_6651,['seedling.n'],['seedling.n']
LexicalUnit_689,['boat.v'],['boat.v']
LexicalUnit_5603,['toddle.v'],['toddle.v']
LexicalUnit_3441,['roar.v'],['roar.v']
LexicalUnit_930,['October.n'],['October.n']
LexicalUnit_2015,['fearlessness.n'],['fearlessness.n']
LexicalUnit_3435,['octopus.n'],['octopus.n']
LexicalUnit_4558,['net.n'],['net.n']
LexicalUnit_2762,['red.a eye.n'],['red.a eye.n']
LexicalUnit_5130,['placemat.n'],['placemat.n']
LexicalUnit_8203,['shakedown.n'],['shakedown.n']
LexicalUnit_3639,['channel.v'],['channel.v']
LexicalUnit_2780,['divergent plate boundary.n'],['divergent plate boundary.n']
LexicalUnit_5758,['misinformed.a'],['misinformed.a']
LexicalUnit_8799,['engulf.v'],['engulf.v']
LexicalUnit_5178,['besotted.a'],['besotted.a']
LexicalUnit_1784,['diffusion.n'],['diffusion.n']
LexicalUnit_3458,['afire.a'],['afire.a']
LexicalUnit_4594,['tainted.a'],['tainted.a']
LexicalUnit_8529,['go.v up'],['go.v up']
LexicalUnit_8298,['tired.a'],['tired.a']
LexicalUnit_3815,['friendliness.n'],['friendliness.n']
LexicalUnit_2483,['soil.v'],['soil.v']
LexicalUnit_4034,['sadness.n'],['sadness.n']
LexicalUnit_5425,['jeep.v'],['jeep.v']
LexicalUnit_150,['champagne.n'],['champagne.n']
LexicalUnit_7001,['whiz.v'],['whiz.v']
LexicalUnit_6339,['carefree.a'],['carefree.a']
LexicalUnit_6574,['parkway.n'],['parkway.n']
LexicalUnit_4167,['civilian disarmament.n'],['civilian disarmament.n']
LexicalUnit_3876,['plushness.n'],['plushness.n']
LexicalUnit_5467,['pirouette.v'],['pirouette.v']
LexicalUnit_1905,['unbridle.v'],['unbridle.v']
LexicalUnit_2441,['pathogen test.n'],['pathogen test.n']
LexicalUnit_7902,['supportable.a'],['supportable.a']
LexicalUnit_3057,['catch.v'],['catch.v']
LexicalUnit_4958,['dry-clean.v'],['dry-clean.v']
LexicalUnit_5319,['stomp.v'],['stomp.v']
LexicalUnit_1727,['communicate.v'],['communicate.v']
LexicalUnit_8097,['earnings tax.n'],['earnings tax.n']
LexicalUnit_122,['community clean air shelter.n'],['community clean air shelter.n']
LexicalUnit_1360,['global warming emergency.n'],['global warming emergency.n']
LexicalUnit_4385,['infectious disease specialist.n'],['infectious disease specialist.n']
LexicalUnit_7344,['self-defense.n right.n'],['self-defense.n right.n']
LexicalUnit_945,['winter.n'],['winter.n']
LexicalUnit_2286,['shrinking.n'],['shrinking.n']
LexicalUnit_6353,['serenity.n'],['serenity.n']
LexicalUnit_6060,['naturalness.n'],['naturalness.n']
LexicalUnit_1740,['competitor.n'],['competitor.n']
LexicalUnit_8064,['flavorful.a'],['flavorful.a']
